,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,4.458365121229819e-10,2.61069729115421e-10,3.0700020972082396e-15,0.6261254873267883,5.599624121676098e-10
1,2.955719343310284e-10,1.003092991180414e-10,4.239200352242889e-15,1.878376461980365,3.1983861450755047e-10
2,1.824116461885094e-10,6.018152092112504e-11,4.301909511410918e-15,3.1306274366339415,2.2225559828580548e-10
3,1.2406643893911745e-10,4.1697039430586644e-11,4.163093200219188e-15,4.382878411287518,1.6869997962580558e-10
4,9.513342788363346e-11,3.0497595208349134e-11,4.1592773447523826e-15,5.635129385941095,1.3540278743988706e-10
5,8.061368143762845e-11,2.4080848416757268e-11,4.231174676680853e-15,6.887380360594671,1.1324694609282414e-10
6,7.629290084248114e-11,2.03984823882808e-11,4.472012107671968e-15,8.139631335248247,9.793455357752841e-11
7,6.764677532384793e-11,1.7455916116881184e-11,4.508243940162719e-15,9.391882309901824,8.613154137272921e-11
8,5.663384168551009e-11,1.4659896468665037e-11,4.385058739110419e-15,10.644133284555402,7.620105458604347e-11
9,4.5215071307125096e-11,1.2298517671981056e-11,4.1210977434835556e-15,11.896384259208979,6.79959503591161e-11
10,2.8171660181531593e-11,1.04479855692735e-11,3.4132497121823577e-15,13.148635233862553,6.107290019972314e-11
11,3.0656053069548587e-11,8.982041072752391e-12,3.7305012723264225e-15,14.40088620851613,5.5269676295003736e-11
12,2.5632401831424533e-11,7.791490307326388e-12,3.5262087577234097e-15,15.653137183169708,5.0265484626075423e-11
13,1.9000566333259775e-11,6.826706629452335e-12,3.1879491312525118e-15,16.905388157823282,4.5964718556890305e-11
14,,,,18.15763913247686,
15,,,,19.409890107130437,
16,,,,20.662141081784014,
17,,,,21.914392056437592,
18,,,,23.16664303109117,
19,,,,24.418894005744743,
20,,,,25.67114498039832,
21,,,,26.923395955051895,
22,,,,28.175646929705472,
23,,,,29.42789790435905,
24,,,,30.680148879012627,
25,,,,31.932399853666205,
26,,,,33.18465082831978,
27,,,,34.43690180297335,
28,,,,35.68915277762693,
29,,,,36.94140375228051,
