,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,5.961622978018949e-12,3.937587556399529e-11,1.9089299757671003e-16,0.23764470533192156,1.1823704996533675e-10
1,1.3504835195223583e-11,1.5703114589860643e-11,4.979066989402327e-16,0.7129341159957647,8.24697739812937e-11
2,5.527786410367994e-11,7.198182216216436e-12,1.482387209419018e-15,1.1882235266596077,6.077935197847999e-11
3,5.5125878153875104e-11,4.50948117678709e-12,1.7279124191958102e-15,1.663512937323451,5.0185039216080865e-11
4,4.012688726371007e-11,3.5906101087375135e-12,1.6572059384404747e-15,2.138802347987294,4.423476259101469e-11
5,3.1556710562135226e-11,3.3881953360544984e-12,1.6130297301970422e-15,2.614091758651137,3.997772404793285e-11
6,2.6752986592422295e-11,3.2912256149829573e-12,1.602332548695339e-15,3.08938116931498,3.586360500768636e-11
7,2.2816926433243935e-11,3.1798492971030402e-12,1.5742349880224936e-15,3.5646705799788236,3.269046592127951e-11
8,1.9624379874146807e-11,2.890142817614348e-12,1.5621443379925292e-15,4.039959990642666,2.981263059388985e-11
9,2.1405524534770364e-11,2.569049202725184e-12,1.744907959792736e-15,4.51524940130651,2.742950291747837e-11
10,1.4056717413855138e-11,2.3018415742146384e-12,1.4704572259439692e-15,4.990538811970353,2.5183696814743107e-11
11,8.986940878327895e-12,2.0696322587870407e-12,1.2338246976883766e-15,5.465828222634196,2.3278309876081167e-11
12,,,,5.941117633298039,
13,,,,6.4164070439618826,
14,,,,6.891696454625725,
15,,,,7.366985865289568,
16,,,,7.842275275953411,
17,,,,8.317564686617255,
18,,,,8.792854097281097,
19,,,,9.268143507944941,
20,,,,9.743432918608784,
21,,,,10.218722329272627,
22,,,,10.694011739936471,
23,,,,11.169301150600313,
24,,,,11.644590561264156,
25,,,,12.119879971928,
26,,,,12.595169382591841,
27,,,,13.070458793255685,
28,,,,13.54574820391953,
29,,,,14.02103761458337,
