,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,5.583173730675359e-11,8.063118730007164e-12,2.848389661116293e-16,0.05815345825162115,2.6611673828903338e-11,4.305456214009122e-11
1,5.29265901310491e-11,1.1404884810223687e-11,3.5523505183503954e-16,0.17446037475486345,8.55991052058084e-11,2.2321878748708035e-11
2,4.5021749011616115e-11,1.37096871851979e-11,3.774122332133354e-16,0.29076729125810574,1.0051692504803202e-10,1.5117581448046658e-11
3,3.277558632875554e-11,1.1775398367155763e-11,5.346678288486796e-16,0.40707420776134806,9.316191563782265e-11,2.1671573337168403e-11
4,1.2154856864123767e-11,9.639179788103393e-12,3.75699949004414e-16,0.5233811242645904,8.543636173544455e-11,8.322621388045976e-12
5,1.1947870266985173e-11,7.643063450226352e-12,4.261750069459585e-16,0.6396880407678327,7.677858700065754e-11,8.762007973547404e-12
6,1.207752476393232e-11,6.288210419387494e-12,5.289630655504758e-16,0.7559949572710749,7.13727854113723e-11,1.1421620360963377e-11
7,1.2681008249154997e-11,5.390629996067985e-12,5.444083300828043e-16,0.8723018737743173,6.548794851649158e-11,1.0485246381524357e-11
8,1.2113116675214887e-11,4.559452491098614e-12,6.048446610968682e-16,0.9886087902775595,6.193802777972555e-11,1.1419817331020529e-11
9,1.1345735008284152e-11,4.021071895486977e-12,6.127950993897267e-16,1.104915706780802,5.591592134115217e-11,1.048811260538985e-11
10,1.033384033257556e-11,3.537508645693447e-12,6.339212106598306e-16,1.2212226232840442,5.161233512650599e-11,1.01548063804476e-11
11,1.146721941377255e-11,3.1202532887273026e-12,6.904304326841166e-16,1.3375295397872864,4.772093776093135e-11,1.099847295370725e-11
12,1.0569457650947686e-11,2.8076818260627516e-12,6.886452233815496e-16,1.4538364562905288,4.4653222129172525e-11,1.0066336537947102e-11
13,1.1532833814490715e-11,2.529881560855244e-12,7.668077194207915e-16,1.5701433727937713,4.189149299843052e-11,1.1556586219370181e-11
14,1.150983856221719e-11,2.2953507819948125e-12,7.827292792920298e-16,1.6864502892970135,3.9877678830174456e-11,1.1211030569374382e-11
15,,,,1.8027572058002557,,
16,,,,1.919064122303498,,
17,,,,2.0353710388067405,,
18,,,,2.1516779553099825,,
19,,,,2.267984871813225,,
20,,,,2.3842917883164674,,
21,,,,2.5005987048197094,,
22,,,,2.6169056213229522,,
23,,,,2.733212537826194,,
24,,,,2.849519454329436,,
25,,,,2.965826370832679,,
26,,,,3.082133287335921,,
27,,,,3.198440203839163,,
28,,,,3.314747120342406,,
29,,,,3.431054036845648,,
