,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,2.0309735560635591e-10,1.240243761909441e-10,1.4464213228916206e-15,0.7240897498678754,3.40213842920933e-10,8.916474111738026e-11
1,1.3091616081522786e-10,2.4211629327723084e-11,2.8157483740196636e-15,2.172269249603626,1.4390479531412292e-10,1.1263411507457455e-10
2,2.576237704660625e-11,1.0753344122280738e-11,9.961780447375682e-16,3.620448749339377,9.065371681788441e-11,8.45877453985939e-12
3,8.536388472442644e-11,6.312051571153388e-12,3.5498954485758382e-15,5.068628249075128,6.51773695905711e-11,7.672494872038585e-11
4,4.5339258965547754e-11,4.6791211237388115e-12,2.937343025650332e-15,6.516807748810879,5.1291453077423656e-11,4.0857364227443e-11
5,1.4360988778402875e-11,3.695014390124889e-12,1.7571208289003927e-15,7.964987248546629,4.349755905442719e-11,1.1962283497739377e-11
6,1.2772781145772228e-11,3.144906490088668e-12,1.7471850518024543e-15,9.41316674828238,3.8092527066848445e-11,1.0007785317832173e-11
7,1.4231170518699002e-11,2.691441920228429e-12,2.0860160838105814e-15,10.861346248018132,3.323632964534061e-11,1.2363674654939239e-11
8,8.424881781284212e-12,2.357008203891022e-12,1.7682073740013254e-15,12.309525747753883,2.9372049729061086e-11,7.838284008204953e-12
9,6.967077255335967e-12,2.116943380491564e-12,1.736135132631305e-15,13.757705247489634,2.6353155743254548e-11,6.7610939731831496e-12
10,7.442674746668327e-12,1.943217876380928e-12,1.865063439960321e-15,15.205884747225385,2.3951550675138617e-11,7.0594594029164885e-12
11,8.254221123435451e-12,1.7659680800293844e-12,2.1031281332267644e-15,16.654064246961134,2.189782809194478e-11,8.196098174684646e-12
12,7.599577179153549e-12,1.6067338830997394e-12,2.0951816637798286e-15,18.102243746696885,2.0105373835627413e-11,7.483536524997958e-12
13,,,,19.550423246432636,,
14,,,,20.998602746168388,,
15,,,,22.44678224590414,,
16,,,,23.89496174563989,,
17,,,,25.34314124537564,,
18,,,,26.791320745111392,,
19,,,,28.239500244847143,,
20,,,,29.687679744582894,,
21,,,,31.135859244318645,,
22,,,,32.584038744054396,,
23,,,,34.03221824379014,,
24,,,,35.4803977435259,,
25,,,,36.92857724326164,,
26,,,,38.3767567429974,,
27,,,,39.824936242733145,,
28,,,,41.2731157424689,,
29,,,,42.72129524220465,,
