,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,8.320736542414341e-11,4.247140072199557e-11,1.2364134085442255e-15,0.5771877035511123,1.7521578381640728e-10
1,6.029853628703049e-11,9.131278970923306e-12,1.8534135204272625e-15,1.7315631106533367,8.796198590547702e-11
2,4.5114417697298474e-11,5.269608685219409e-12,1.9442567463051526e-15,2.8859385177555614,6.318758349350458e-11
3,3.661878909440205e-11,3.955968412664948e-12,2.11444534163679e-15,4.040313924857786,5.092085045579419e-11
4,2.8077759777763e-11,3.3156426346949176e-12,2.1458296011737825e-15,5.19468933196001,4.261011863203202e-11
5,2.245555228334295e-11,2.9996661543321404e-12,2.122312019473789e-15,6.349064739062235,3.655728436464794e-11
6,2.2833176012222077e-11,2.8320183460275775e-12,2.333435557081335e-15,7.5034401461644595,3.230551627191257e-11
7,2.2238726971971816e-11,2.6863825581904298e-12,2.461302639846337e-15,8.657815553266683,2.898253228222951e-11
8,1.7680386057571875e-11,2.4967187325237517e-12,2.352433836492287e-15,9.812190960368909,2.612807910562448e-11
9,1.5463206147624762e-11,2.28631313406587e-12,2.2996942940699607e-15,10.966566367471133,2.3693988659996734e-11
10,,,,12.120941774573357,
11,,,,13.275317181675582,
12,,,,14.429692588777806,
13,,,,15.584067995880032,
14,,,,16.738443402982256,
15,,,,17.892818810084478,
16,,,,19.047194217186707,
17,,,,20.20156962428893,
18,,,,21.35594503139115,
19,,,,22.51032043849338,
20,,,,23.664695845595602,
21,,,,24.819071252697825,
22,,,,25.973446659800054,
23,,,,27.127822066902276,
24,,,,28.282197474004498,
25,,,,29.436572881106727,
26,,,,30.59094828820895,
27,,,,31.74532369531118,
28,,,,32.8996991024134,
29,,,,34.05407450951562,
