,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,8.44728953819207e-11,3.4258319393360975e-12,5.868701229679416e-16,0.040295154672334084,6.352120687038105e-11
1,6.011731273632827e-11,3.931720159240424e-12,6.142508399056071e-16,0.12088546401700226,6.265348652043292e-11
2,8.450626692651314e-11,5.480465608841852e-12,9.012655812473038e-16,0.20147577336167044,7.091959836903222e-11
3,7.519832116863218e-11,5.41235639788694e-12,9.245321538115385e-16,0.2820660827063386,8.267783845208761e-11
4,8.24775760572357e-11,5.321293615312447e-12,1.0844547498747563e-15,0.36265639205100675,9.184586236195865e-11
5,7.99176971527389e-11,5.532600176400055e-12,1.1532279179558908e-15,0.4432467013956749,9.399929116745228e-11
6,6.546269011466401e-11,5.6591047641113554e-12,1.118739036232484e-15,0.5238370107403432,9.528706394698416e-11
7,7.428696046392244e-11,5.275979422366863e-12,1.284494276063697e-15,0.6044273200850112,9.323564584393095e-11
8,6.848320675608822e-11,5.055019371170454e-12,1.2841848823175333e-15,0.6850176294296795,8.83133920002122e-11
9,,,,0.7656079387743475,
10,,,,0.8461982481190158,
11,,,,0.9267885574636839,
12,,,,1.007378866808352,
13,,,,1.0879691761530204,
14,,,,1.1685594854976884,
15,,,,1.2491497948423564,
16,,,,1.329740104187025,
17,,,,1.410330413531693,
18,,,,1.490920722876361,
19,,,,1.5715110322210293,
20,,,,1.6521013415656975,
21,,,,1.7326916509103656,
22,,,,1.8132819602550336,
23,,,,1.8938722695997021,
24,,,,1.9744625789443702,
25,,,,2.055052888289038,
26,,,,2.1356431976337067,
27,,,,2.2162335069783747,
28,,,,2.2968238163230428,
29,,,,2.377414125667711,
