,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,9.90398690356395e-11,1.3956713439676913e-11,5.091443688421276e-16,0.08469327962944269,6.642713170912895e-11
1,6.483460128664936e-11,1.567796664402979e-11,6.963269063227495e-16,0.2540798388883281,1.3227889613170097e-10
2,6.834465450105017e-11,1.3956495395938772e-11,9.185628291573951e-16,0.42346639814721343,1.174981207809908e-10
3,3.5913803520440554e-11,1.0365940025587063e-11,8.235631280007678e-16,0.5928529574060988,1.0816794414687865e-10
4,4.878062871136937e-11,7.940793447589015e-12,1.0632022396663882e-15,0.7622395166649842,9.431185232734546e-11
5,4.0516703736883085e-11,6.126313054262962e-12,1.093672342058202e-15,0.9316260759238696,8.367556760401784e-11
6,3.848396744634114e-11,4.9536619292845335e-12,1.157227558783827e-15,1.101012635182755,7.610437703825551e-11
7,2.9048909863283078e-11,4.207997643137498e-12,1.0834507158307797e-15,1.2703991944416404,6.946565117973746e-11
8,2.8797651483454457e-11,3.5959936454978195e-12,1.154755964077887e-15,1.4397857537005256,6.329849378715231e-11
9,2.331681171622785e-11,3.147528074544313e-12,1.0967126139648287e-15,1.609172312959411,5.881558956263333e-11
10,2.2428088364305944e-11,2.796909227766509e-12,1.1234416694826156e-15,1.7785588722182966,5.423616281467452e-11
11,,,,1.9479454314771818,
12,,,,2.1173319907360675,
13,,,,2.2867185499949523,
14,,,,2.456105109253838,
15,,,,2.6254916685127236,
16,,,,2.7948782277716084,
17,,,,2.964264787030494,
18,,,,3.13365134628938,
19,,,,3.3030379055482646,
20,,,,3.4724244648071503,
21,,,,3.641811024066036,
22,,,,3.8111975833249208,
23,,,,3.9805841425838064,
24,,,,4.149970701842692,
25,,,,4.319357261101577,
26,,,,4.488743820360463,
27,,,,4.658130379619347,
28,,,,4.827516938878233,
29,,,,4.996903498137119,
