,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,1.577561926905283e-10,1.4876409608073094e-10,1.0262411231508616e-15,0.16068608918154478,4.1114267211957886e-10
1,2.0982872876502003e-10,8.000545917546075e-11,1.7522358418240496e-15,0.4820582675446343,3.17279912198246e-10
2,1.7318372118481615e-10,4.9203500639373746e-11,2.120699533246048e-15,0.803430445907724,2.375330118850357e-10
3,1.335857223728169e-10,3.5477683875633993e-11,2.203322136538875e-15,1.1248026242708136,1.9309323437213764e-10
4,1.1290609170145491e-10,2.7680544931199087e-11,2.293844381283246e-15,1.446174802633903,1.6300886398552944e-10
5,9.91987925988404e-11,2.309801691865234e-11,2.3698188092293367e-15,1.7675469809969926,1.4127679703532352e-10
6,7.951796192325926e-11,1.9598627100172397e-11,2.2967255325475898e-15,2.088919159360082,1.2448105591780524e-10
7,5.5408814578822406e-11,1.6202848506981346e-11,2.028227216338063e-15,2.410291337723172,1.09687363377119e-10
8,3.3397211188315526e-11,1.339622313319717e-11,1.6364278433542609e-15,2.731663516086261,9.702245901793574e-11
9,2.9530691692304663e-11,1.1171957555901251e-11,1.6262500156499241e-15,3.053035694449351,8.665256976611255e-11
10,2.915481962266954e-11,9.475075819219322e-12,1.713261682891738e-15,3.3744078728124407,7.778010572401638e-11
11,1.916768347964052e-11,8.136028023811764e-12,1.432942683443617e-15,3.6957800511755297,7.049755368423877e-11
12,3.3398804661793517e-11,7.074291541067712e-12,2.070975597715066e-15,4.0171522295386195,6.468485265916795e-11
13,3.658716508661035e-11,6.224485102557411e-12,2.245312282987182e-15,4.338524407901709,5.954200324061471e-11
14,3.3642437043277635e-11,5.539525926850334e-12,2.2022813907777878e-15,4.659896586264798,5.505832575133102e-11
15,1.1778397854478391e-11,4.991651338731422e-12,1.3795266556221852e-15,4.981268764627888,5.1251966239634005e-11
16,1.0025225322855974e-11,4.547644190019988e-12,1.2997454934506676e-15,5.302640942990978,4.7967314167948235e-11
17,7.619220355993246e-12,4.182284621707417e-12,1.1527869246291633e-15,5.624013121354068,4.487972044100597e-11
18,7.99833367682004e-12,3.872947203858652e-12,1.21495936957956e-15,5.945385299717157,4.220614270351475e-11
19,7.210475688377192e-12,3.615404543579892e-12,1.1936889162649951e-15,6.266757478080247,3.9863605073358156e-11
20,9.925073063035304e-12,3.388707163454216e-12,1.446216571535872e-15,6.588129656443336,3.7775059311053245e-11
21,,,,6.909501834806425,
22,,,,7.230874013169515,
23,,,,7.552246191532605,
24,,,,7.873618369895694,
25,,,,8.194990548258783,
26,,,,8.516362726621875,
27,,,,8.837734904984963,
28,,,,9.159107083348053,
29,,,,9.480479261711142,
