,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,1.7392563405185723e-10,0.0,1.5088975765645734e-16,0.02898503923027622,7.466436778339379e-11
1,1.559535974685026e-10,5.310719777438688e-12,-6.316730100545955e-16,0.08695511769082866,1.3606760642260221e-11
2,1.20479889508288e-10,7.104827289915362e-12,2.575323107027836e-19,0.1449251961513811,4.2943723825944365e-11
3,4.829595547165673e-11,1.0187631300826875e-11,1.0563759591582402e-16,0.20289527461193352,4.828169649643595e-11
4,7.792567816919956e-11,1.0743446662529347e-11,2.8132919490917344e-16,0.260865353072486,5.4988997941577505e-11
5,5.4554959316222154e-11,1.048816202050634e-11,6.10830733305161e-16,0.3188354315330384,6.108715506379798e-11
6,2.936828729998658e-11,9.565610015534747e-12,5.399495271226551e-16,0.37680550999359086,6.169812716607006e-11
7,4.530167908059033e-11,8.432446949711418e-12,7.210531724751382e-16,0.43477558845414327,6.152710848456922e-11
8,2.023781021918186e-11,7.487029331539338e-12,3.3312894597039604e-16,0.49274566691469573,6.044964315713008e-11
9,4.0748404138192914e-11,6.657807657004424e-12,8.380866836162534e-16,0.5507157453752483,5.795078053867104e-11
10,1.0648917255955518e-11,5.468639106012239e-12,4.179697253024274e-16,0.6086858238358006,5.57153592022092e-11
11,,,,0.666655902296353,
12,,,,0.7246259807569055,
13,,,,0.7825960592174579,
14,,,,0.8405661376780103,
15,,,,0.8985362161385628,
16,,,,0.9565062945991152,
17,,,,1.0144763730596678,
18,,,,1.0724464515202201,
19,,,,1.1304165299807725,
20,,,,1.188386608441325,
21,,,,1.2463566869018774,
22,,,,1.30432676536243,
23,,,,1.3622968438229823,
24,,,,1.4202669222835347,
25,,,,1.478237000744087,
26,,,,1.5362070792046396,
27,,,,1.594177157665192,
28,,,,1.6521472361257445,
29,,,,1.710117314586297,
