,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,1.7198992616466727e-10,1.319817851927526e-09,7.221875824161281e-16,0.22768205249726722,1.7893175389223234e-09,7.069149354090324e-11
1,2.2763358294282996e-10,1.9843864568160918e-10,1.9654998198443504e-15,0.6830461574918016,4.5698615372599495e-10,1.7453875986650458e-10
2,1.3939825620504208e-10,8.254874676998712e-11,2.1398766285987126e-15,1.1384102624863361,2.461960088039469e-10,1.2412938123704033e-10
3,9.582629938113052e-11,4.6717163059048345e-11,2.1003949717593828e-15,1.5937743674808704,1.6507988132993326e-10,8.542225340787095e-11
4,7.20192518974557e-11,3.086797541607263e-11,2.0636726603244133e-15,2.049138472475405,1.2183092546416094e-10,6.413664464581724e-11
5,5.613674919910783e-11,2.262604955232542e-11,1.988643444184587e-15,2.5045025774699394,9.487907925619802e-11,4.87290881247973e-11
6,4.5069083008944795e-11,1.7742012733490184e-11,1.943995805921343e-15,2.959866682464474,7.681253700767853e-11,3.940165090221125e-11
7,3.26950876511992e-11,1.4217140723193252e-11,1.751478733559619e-15,3.4152307874590084,6.243631819851228e-11,2.7719513375059266e-11
8,2.4789896430592006e-11,1.1507960557718028e-11,1.6296549500602296e-15,3.8705948924535427,5.092463067301983e-11,2.1174322471164678e-11
9,1.7635646154849038e-11,9.471690049292155e-12,1.4888894218654617e-15,4.325958997448078,4.1938591613044077e-11,1.5813879009881676e-11
10,1.4740994577800887e-11,7.887621863234389e-12,1.455026613632276e-15,4.781323102442611,3.4876417952726564e-11,1.3664372830577956e-11
11,1.1351486547643734e-11,6.659372328542082e-12,1.3073451424396568e-15,5.236687207437146,2.936440756868764e-11,1.0072094759710956e-11
12,8.945904823094875e-12,5.690056756721323e-12,1.1594279237599467e-15,5.69205131243168,2.504699642919136e-11,7.288105097746525e-12
13,1.0880083005778685e-11,4.896924560196728e-12,1.3213005203658673e-15,6.147415417426215,2.1557115608401373e-11,8.764084814709441e-12
14,8.950639182178519e-12,4.2581757726220976e-12,1.3073087651691386e-15,6.60277952242075,1.8739936408593735e-11,7.987768542625073e-12
15,1.1564788726162487e-11,3.734203968680179e-12,1.606723126201184e-15,7.058143627415284,1.6435329682650054e-11,1.1287233761342061e-11
16,8.828382018361697e-12,3.313041875092045e-12,1.4249343211274923e-15,7.513507732409819,1.4544623947321863e-11,8.339555017734504e-12
17,3.660426984731363e-12,2.958634094588544e-12,9.049488267667278e-16,7.968871837404353,1.296007388171735e-11,3.171371523302506e-12
18,1.8514910418873543e-12,2.653400126216217e-12,6.479609636660833e-16,8.424235942398887,1.1616084202423629e-11,1.5380239032499132e-12
19,1.9619284879473486e-12,2.3915167236092057e-12,6.595128417079823e-16,8.87960004739342,1.046488615572319e-11,1.5116422768700279e-12
20,4.143886056581138e-12,2.1673005421840857e-12,1.0946970377245654e-15,9.334964152387956,9.477993767741959e-12,3.961604834059759e-12
21,3.878509145793166e-12,1.6519456056729482e-12,1.1539635045584918e-15,9.790328257382491,7.221246588153362e-12,3.840196203333812e-12
22,,,,10.245692362377024,,
23,,,,10.70105646737156,,
24,,,,11.156420572366095,,
25,,,,11.611784677360628,,
26,,,,12.067148782355162,,
27,,,,12.522512887349698,,
28,,,,12.977876992344232,,
29,,,,13.433241097338765,,
