,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,3.564102915080711e-10,1.2807702526089255e-10,3.8328074875691836e-16,0.191967565485948,3.0680591670530454e-10,2.3615768181411663e-11
1,1.4744404412956964e-10,1.1004909736655935e-10,1.4799705764660796e-15,0.575902696457844,2.7988882701426517e-10,1.173688832021376e-10
2,1.953779883833769e-10,6.703408571393451e-11,2.2994624136510317e-15,0.95983782742974,2.2594960290679457e-10,1.700006924583328e-10
3,1.810625875913763e-10,4.48955599651547e-11,2.7032563464869424e-15,1.343772958401636,1.8746181273247578e-10,1.67820297638109e-10
4,1.685825628102116e-10,3.232187284987571e-11,2.9911679698158286e-15,1.7277080893735322,1.612252261855633e-10,1.5981118003448244e-10
5,1.5343376873015947e-10,2.479064611876817e-11,3.1752402105964876e-15,2.111643220345428,1.4025752852535878e-10,1.4734267521691421e-10
6,1.3272794560048893e-10,1.9752371346334837e-11,3.173368679046978e-15,2.4955783513173238,1.247939948387988e-10,1.245276447343607e-10
7,1.1644268212141202e-10,1.6100907375016827e-11,3.1461079884837692e-15,2.8795134822892203,1.1140785232387191e-10,1.0607769063886433e-10
8,1.070908463816162e-10,1.3522039159600206e-11,3.2515079371165054e-15,3.263448613261116,1.0111068126439014e-10,9.997439394393714e-11
9,8.39601810389804e-11,1.1545925470910709e-11,2.986663351697981e-15,3.6473837442330126,9.235939257197326e-11,7.547219992582491e-11
10,7.529662886519957e-11,1.005473679096834e-11,3.0007881496380003e-15,4.031318875204908,8.518610212873918e-11,6.893177184909682e-11
11,5.799745123860811e-11,8.802476627223987e-12,2.8413039793113725e-15,4.415254006176804,7.85789823608107e-11,5.64255274730381e-11
12,4.1109493498354146e-11,7.77175931637209e-12,2.29327578914935e-15,4.7991891371487,7.276779732507142e-11,3.38174321998415e-11
13,1.702515310619496e-11,6.918613924736704e-12,1.4787322870787692e-15,5.183124268120596,6.776045499034575e-11,1.3019173399451376e-11
14,6.997802886077164e-11,6.20807678732362e-12,2.958241390446468e-15,5.567059399092493,6.320985210864149e-11,4.8510671360056426e-11
15,3.48252460473508e-11,5.611915883054354e-12,2.132276922424551e-15,5.9509945300643885,5.91783311752788e-11,2.3577273630458048e-11
16,1.3140082098338535e-11,5.1122409901859086e-12,1.2097404956751229e-15,6.334929661036284,5.5694650855353744e-11,7.1291632899384915e-12
17,1.5322701174898064e-11,4.689706095816608e-12,1.6446382729395373e-15,6.71886479200818,5.258835423560534e-11,1.2423409636966509e-11
18,1.3073677904570557e-11,4.320975287552126e-12,1.6716865510830666e-15,7.1027999229800765,4.979616034225263e-11,1.2141603252642227e-11
19,,,,7.486735053951973,,
20,,,,7.870670184923869,,
21,,,,8.254605315895764,,
22,,,,8.63854044686766,,
23,,,,9.022475577839556,,
24,,,,9.406410708811453,,
25,,,,9.790345839783349,,
26,,,,10.174280970755245,,
27,,,,10.55821610172714,,
28,,,,10.942151232699036,,
29,,,,11.326086363670932,,
