,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,3.6384905708742615e-12,0.0,-7.827588141578065e-18,0.02922169833312945,0.0
1,1.8588680028160347e-11,1.6920237135313393e-12,-1.0661367558535815e-16,0.08766509499938835,1.6920237135313393e-12
2,1.3802791858101586e-11,3.4898238751055124e-12,8.983068535092646e-17,0.14610849166564724,3.5812175274849757e-11
3,2.1387762104308862e-11,4.3737235329165265e-12,2.6560300133098773e-16,0.20455188833190613,3.585653333786222e-11
4,6.452860240684011e-12,4.899172543699248e-12,7.166152843201734e-17,0.26299528499816505,4.661713450745445e-11
5,2.1032005157206253e-12,5.0665916535322465e-12,9.955227718856914e-17,0.3214386816644239,4.817115494019342e-11
6,1.7280652674862494e-12,5.4941767053627485e-12,2.6663733684790833e-17,0.3798820783306828,4.80922191633366e-11
7,3.859734793599114e-12,5.079016763132539e-12,2.0151485801776097e-16,0.43832547499694174,4.882846209207929e-11
8,4.419912798914751e-12,4.7803278919830896e-12,1.973442080601492e-16,0.4967688716632006,4.773784115524809e-11
9,4.044283339285177e-12,4.6867504491628555e-12,2.1206576275648763e-16,0.5552122683294596,4.884408017558252e-11
10,1.176225289958428e-11,4.120019282340753e-12,4.444502750302439e-16,0.6136556649957183,4.8096007581312526e-11
11,2.9039584572972862e-11,3.636708295501757e-12,8.171796620564105e-16,0.6720990616619773,4.536192555698977e-11
12,,,,0.7305424583282363,
13,,,,0.788985854994495,
14,,,,0.847429251660754,
15,,,,0.905872648327013,
16,,,,0.9643160449932717,
17,,,,1.0227594416595307,
18,,,,1.0812028383257895,
19,,,,1.1396462349920484,
20,,,,1.1980896316583074,
21,,,,1.2565330283245664,
22,,,,1.3149764249908251,
23,,,,1.373419821657084,
24,,,,1.4318632183233428,
25,,,,1.4903066149896018,
26,,,,1.5487500116558608,
27,,,,1.6071934083221198,
28,,,,1.6656368049883785,
29,,,,1.7240802016546375,
