,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,5.480503712737879e-11,2.674162388847264e-11,8.311929430062576e-16,0.4444362556106212,1.1153335042208335e-10
1,3.3450600304533505e-11,9.882032969380824e-12,1.0572165658425848e-15,1.3333087668318637,6.443384704385528e-11
2,3.586599187157042e-11,5.5507111328235135e-12,1.5070292599597642e-15,2.2221812780531063,4.9312134040432336e-11
3,2.262246941241389e-11,4.000313431615137e-12,1.458909909596516e-15,3.1110537892743486,4.04951702771981e-11
4,2.4425485979601663e-11,3.1845435957587842e-12,1.7568868495742459e-15,3.9999263004955914,3.4761395008423544e-11
5,2.158036050299564e-11,2.7155009677006966e-12,1.8442087112090298e-15,4.888798811716834,3.046762021016827e-11
6,1.8716724969653154e-11,2.4566288946609647e-12,1.867199240517134e-15,5.777671322938076,2.717463015395479e-11
7,1.707342690792601e-11,2.3334368988840086e-12,1.9108349054253237e-15,6.666543834159318,2.4418100154338137e-11
8,1.6975746356295388e-11,2.2282459947475873e-12,2.0248967098659493e-15,7.555416345380561,2.218913025900687e-11
9,1.5785393342789692e-11,2.1196085786417144e-12,2.0456697002755286e-15,8.444288856601803,2.0189543888661714e-11
10,1.1245604088978778e-11,1.9843229290723582e-12,1.8294336824250684e-15,9.333161367823045,1.842605562897469e-11
11,,,,10.22203387904429,
12,,,,11.11090639026553,
13,,,,11.999778901486774,
14,,,,12.888651412708015,
15,,,,13.777523923929259,
16,,,,14.6663964351505,
17,,,,15.555268946371744,
18,,,,16.444141457592984,
19,,,,17.333013968814228,
20,,,,18.221886480035472,
21,,,,19.110758991256713,
22,,,,19.999631502477953,
23,,,,20.888504013699198,
24,,,,21.77737652492044,
25,,,,22.666249036141682,
26,,,,23.555121547362923,
27,,,,24.443994058584167,
28,,,,25.33286656980541,
29,,,,26.22173908102665,
