,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,1.6791413654118524e-11,8.775208629469693e-12,3.782499415057156e-16,0.20629834416387524,7.657486995369423e-11,2.140217538372115e-11
1,3.5161395988217894e-11,6.8735682413467186e-12,8.281904770594924e-16,0.6188950324916257,7.942248120422466e-11,3.420104608782499e-11
2,4.67070055240094e-11,4.0354623068131846e-12,1.237831349035549e-15,1.0314917208193761,6.063344045573108e-11,4.584089939950028e-11
3,4.186655895692939e-11,3.179851842575801e-12,1.387152217373356e-15,1.4440884091471267,5.001395684781876e-11,4.11197419386292e-11
4,3.459370470415308e-11,3.080762911073604e-12,1.4302598400088758e-15,1.8566850974748772,4.296719812918959e-11,3.4000676552352705e-11
5,2.8564052519297073e-11,3.092723278129244e-12,1.4338527483427716e-15,2.2692817858026277,3.769905418400813e-11,2.7958675956517704e-11
6,2.2592186576002907e-11,3.0401341004738847e-12,1.3845709320924316e-15,2.681878474130378,3.338165992334206e-11,2.205907243123616e-11
7,1.8280679604199365e-11,2.8586688475977893e-12,1.3333747127799819e-15,3.094475162458129,3.01029965236799e-11,1.7730188367088275e-11
8,1.5232112912688227e-11,2.6855581057713145e-12,1.3004164831186868e-15,3.507071850785879,2.7298252971929556e-11,1.4880454268633365e-11
9,1.2990798773408715e-11,2.4742107806254856e-12,1.2746612659092315e-15,3.9196685391136294,2.4844097833222512e-11,1.2791932414375563e-11
10,1.0549672654501606e-11,2.2859945715029658e-12,1.2090676344915334e-15,4.33226522744138,2.2636587975979118e-11,1.041314884555171e-11
11,8.572684177440587e-12,2.104491382844945e-12,1.1373292525066815e-15,4.74486191576913,2.079996797878259e-11,8.412881322881232e-12
12,8.571524949666346e-12,1.92683095917369e-12,1.1677747918588377e-15,5.157458604096881,1.920572203822041e-11,8.159778374385734e-12
13,,,,5.570055292424632,,
14,,,,5.982651980752382,,
15,,,,6.395248669080132,,
16,,,,6.807845357407883,,
17,,,,7.220442045735633,,
18,,,,7.633038734063383,,
19,,,,8.045635422391134,,
20,,,,8.458232110718885,,
21,,,,8.870828799046635,,
22,,,,9.283425487374387,,
23,,,,9.696022175702137,,
24,,,,10.108618864029886,,
25,,,,10.521215552357639,,
26,,,,10.933812240685388,,
27,,,,11.346408929013137,,
28,,,,11.75900561734089,,
29,,,,12.171602305668639,,
