,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,7.735071741043787e-12,0.0,1.0728906351117445e-16,0.04187132769679121,0.0
1,3.0658275907508426e-11,2.6097049203555837e-12,3.3331836142814497e-16,0.12561398309037364,7.41676249534126e-11
2,5.1644995724714206e-11,4.273660813926268e-12,5.48345330529948e-16,0.20935663848395605,8.871200645293355e-11
3,6.40161261252494e-11,3.931314240444687e-12,7.358369887582853e-16,0.29309929387753847,9.009289142310516e-11
4,6.277945912367223e-11,4.70304515357016e-12,8.044222828033718e-16,0.37684194927112086,9.039586297093478e-11
5,4.697737494065843e-11,4.449386044977759e-12,8.084340990950084e-16,0.4605846046647033,9.049630641530664e-11
6,4.9916754022257066e-11,4.160244799233115e-12,8.848942665436633e-16,0.5443272600582858,9.286666046151383e-11
7,3.3102121370306236e-11,4.0869827207218085e-12,7.775584317483529e-16,0.6280699154518681,8.757122275928836e-11
8,3.136419896976209e-11,3.654804671346512e-12,8.227286141256666e-16,0.7118125708454506,8.288848775293215e-11
9,2.3309130887534964e-11,3.4025271195197612e-12,7.690641646015829e-16,0.7955552262390329,7.813198931470677e-11
10,2.42839253535793e-11,3.103246855224058e-12,8.315007434007933e-16,0.8792978816326154,7.360645831636528e-11
11,1.942502275671692e-11,2.88166704886846e-12,7.739807924483257e-16,0.9630405370261979,7.268107486939288e-11
12,,,,1.0467831924197801,
13,,,,1.1305258478133626,
14,,,,1.2142685032069451,
15,,,,1.2980111586005274,
16,,,,1.38175381399411,
17,,,,1.4654964693876922,
18,,,,1.5492391247812747,
19,,,,1.6329817801748572,
20,,,,1.7167244355684395,
21,,,,1.800467090962022,
22,,,,1.8842097463556042,
23,,,,1.9679524017491867,
24,,,,2.0516950571427692,
25,,,,2.1354377125363513,
26,,,,2.2191803679299342,
27,,,,2.3029230233235163,
28,,,,2.3866656787170992,
29,,,,2.4704083341106813,
