,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar,g_obs
0,3.665479075726524e-11,9.804086490374254e-11,-1.3156260186857363e-16,0.08576656726095193,2.174267975570062e-10,6.227916786603413e-12
1,1.3749449688731012e-11,9.496507058648158e-11,1.9089476674102313e-16,0.25729970178285577,2.636213881442667e-10,4.3706364584743345e-12
2,2.1742849322506005e-11,5.978955447318679e-11,4.034513730182076e-16,0.42883283630475966,2.2590655219358505e-10,1.1713597176765895e-11
3,4.628130358929671e-11,3.672046759817257e-11,8.543865205966267e-16,0.6003659708266635,1.7629410897997645e-10,3.752222899501523e-11
4,6.630497404678457e-11,2.4345098907012472e-11,1.2405568787683418e-15,0.7718991053485673,1.4531021056362623e-10,6.152742597113413e-11
5,7.232640551823156e-11,1.741658052925962e-11,1.4436187474757394e-15,0.9434322398704712,1.2143879811852595e-10,6.816951986553602e-11
6,6.885042605789864e-11,1.3286291014959884e-11,1.5655497567723796e-15,1.114965374392375,1.0678676996952351e-10,6.783725895014556e-11
7,4.922269604947257e-11,1.0582642626300107e-11,1.3237239850405463e-15,1.286498508914279,9.59341093993635e-11,4.203214084169868e-11
8,3.7994534347158116e-11,8.755581094168822e-12,1.259032720299517e-15,1.4580316434361826,8.70380525052189e-11,3.355080972339687e-11
9,1.5345370953482258e-11,7.35227444713217e-12,7.825168964660283e-16,1.6295647779580866,7.909249555278348e-11,1.1596094349512214e-11
10,9.60627419703305e-12,6.273320260329849e-12,5.96681358183659e-16,1.8010979124799906,7.344966137426537e-11,6.100192473236399e-12
11,5.792544355392058e-12,4.724896624582358e-12,6.204360030300624e-16,1.9726310470018942,6.299887586596398e-11,5.540281959356026e-12
12,7.469563195215708e-12,3.713726442630933e-12,7.810014937970239e-16,2.144164181523798,5.522387914167794e-11,7.568043589104964e-12
13,,,,2.315697316045702,,
14,,,,2.4872304505676057,,
15,,,,2.6587635850895097,,
16,,,,2.8302967196114137,,
17,,,,3.0018298541333177,,
18,,,,3.1733629886552213,,
19,,,,3.3448961231771253,,
20,,,,3.516429257699029,,
21,,,,3.687962392220933,,
22,,,,3.859495526742837,,
23,,,,4.031028661264741,,
24,,,,4.202561795786645,,
25,,,,4.374094930308548,,
26,,,,4.545628064830453,,
27,,,,4.717161199352356,,
28,,,,4.88869433387426,,
29,,,,5.060227468396164,,
