,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,4.654097056278093e-11,2.805692882294542e-11,6.161031232685389e-16,0.18678432650247812,8.559168723726455e-11
1,5.87955399283106e-11,3.41727058326755e-11,1.045483515783917e-15,0.5603529795074343,1.244703127884819e-10
2,5.4497595237451914e-11,2.1454230677829295e-11,1.2658270661303953e-15,0.9339216325123906,9.553023213626517e-11
3,4.7877418349418955e-11,1.4128346170879285e-11,1.3955855850073956e-15,1.3074902855173467,7.742391904377503e-11
4,3.369030858977553e-11,1.0029378585476038e-11,1.3244181559951035e-15,1.6810589385223031,6.567738759191818e-11
5,4.388858012203697e-11,7.555875513003709e-12,1.6463115831374963e-15,2.054627591527259,5.844857891409953e-11
6,4.373438280855066e-11,6.0260623630278014e-12,1.792466874384281e-15,2.4281962445322156,5.187939238627401e-11
7,3.559954963205354e-11,5.11531564370253e-12,1.748962557237178e-15,2.8017648975371716,4.6604269211361554e-11
8,2.6583524151654743e-11,4.500126807682823e-12,1.597037636470673e-15,3.175333550542128,4.338959208102937e-11
9,2.0686885374980818e-11,3.951944794278148e-12,1.4923904902015276e-15,3.548902203547084,4.0464004518600645e-11
10,2.8931545960428062e-11,3.4688756810448287e-12,1.88603835139961e-15,3.9224708565520405,3.75282132514262e-11
11,4.734004430817272e-13,1.67541870253506e-12,3.280047811564273e-16,4.296039509556996,2.45235786763734e-11
12,7.045509939222259e-13,1.587224985461145e-12,4.064007402736415e-16,4.669608162561953,2.3571763056415846e-11
13,1.1137376932319783e-12,1.5111212801768885e-12,5.235984039509663e-16,5.043176815566909,2.2660963503644063e-11
14,,,,5.416745468571865,
15,,,,5.790314121576822,
16,,,,6.1638827745817775,
17,,,,6.537451427586735,
18,,,,6.91102008059169,
19,,,,7.284588733596646,
20,,,,7.658157386601603,
21,,,,8.031726039606559,
22,,,,8.405294692611516,
23,,,,8.778863345616472,
24,,,,9.152431998621427,
25,,,,9.526000651626383,
26,,,,9.89956930463134,
27,,,,10.273137957636296,
28,,,,10.646706610641253,
29,,,,11.020275263646209,
