,mean_acc_obs,mean_acc_bar,mean_vtheta,mean_r,total_mean_acc_bar
0,7.475784875767659e-11,0.0,3.73752440280958e-16,0.050361977193987786,0.0
1,6.263063767598622e-11,3.814812544152358e-12,5.124746748661712e-16,0.15108593158196337,5.602637917122104e-11
2,7.196905684266595e-11,5.631837457123123e-12,7.264320342657014e-16,0.2518098859699389,9.565557023095314e-11
3,8.77537624635699e-11,5.934454149453398e-12,9.614908183858952e-16,0.3525338403579145,1.0839474655294908e-10
4,8.700887267569823e-11,5.515271982935835e-12,1.0967966135165932e-15,0.45325779474589006,1.0474778165426524e-10
5,6.264673897043966e-11,5.264049634284604e-12,1.0422571228639353e-15,0.5539817491338657,9.826377357419164e-11
6,6.433203053163624e-11,4.748089625056306e-12,1.134630366755367e-15,0.6547057035218413,9.299230391502881e-11
7,5.33866245514917e-11,4.521133289127835e-12,1.1291533105038435e-15,0.7554296579098168,8.970842620697676e-11
8,3.6355327471527266e-11,4.103325182593074e-12,9.980732022533669e-16,0.8561536122977924,8.668526948346569e-11
9,3.370715864372638e-11,3.5778492513892463e-12,1.0130560400762155e-15,0.9568775666857678,8.291141790386191e-11
10,,,,1.0576015210737435,
11,,,,1.1583254754617192,
12,,,,1.2590494298496946,
13,,,,1.3597733842376702,
14,,,,1.460497338625646,
15,,,,1.5612212930136213,
16,,,,1.661945247401597,
17,,,,1.7626692017895724,
18,,,,1.863393156177548,
19,,,,1.9641171105655237,
20,,,,2.064841064953499,
21,,,,2.165565019341475,
22,,,,2.2662889737294503,
23,,,,2.3670129281174264,
24,,,,2.4677368825054016,
25,,,,2.568460836893377,
26,,,,2.669184791281353,
27,,,,2.769908745669328,
28,,,,2.870632700057304,
29,,,,2.9713566544452794,
