mean_a_r_py,mean_a_r_total_py,mean_r
1.2549169883793198e-11,4.4362677893398576e-11,0.7831430140797632
4.341657033433433e-11,1.5373356873414046e-10,2.3494290422392896
5.543408834097548e-11,1.998130169483948e-10,3.915715070398816
5.4529279024293734e-11,2.0293565544694862e-10,5.482001098558342
4.76107414843738e-11,1.830271120151484e-10,7.048287126717868
4.066081182934889e-11,1.6011478416029398e-10,8.614573154877395
3.508743856238888e-11,1.4043023101620065e-10,10.180859183036922
2.96895963641778e-11,1.2237840993145924e-10,11.747145211196447
2.5458380162680494e-11,1.083164157485405e-10,13.313431239355975
2.194981565211195e-11,9.718059142539934e-11,14.879717267515499
1.8291184946338194e-11,8.594944276094452e-11,16.446003295675027
1.5323696248210567e-11,7.676315662148633e-11,18.01228932383455
1.2974931536176324e-11,6.888897123458303e-11,19.57857535199408
1.126687129408793e-11,6.280802337197335e-11,21.144861380153607
9.803569974130371e-12,5.7231068154054636e-11,22.71114740831313
8.222528705185496e-12,5.138759739405766e-11,24.277433436472656
7.346667295279548e-12,4.775001942310483e-11,25.843719464632187
6.677851964630449e-12,4.431780186093919e-11,27.41000549279171
5.95943683254579e-12,4.1161714970031716e-11,28.976291520951236
5.354466586073509e-12,3.821506141873815e-11,30.542577549110764
4.857133593456785e-12,3.5845171340149317e-11,32.10886357727029
4.371483160343435e-12,3.347026597715708e-11,33.675149605429816
4.077565652315331e-12,3.167219332818626e-11,35.24143563358934
3.717984108803888e-12,2.969954883115086e-11,36.80772166174887
3.38790885603225e-12,2.8046789535336523e-11,38.374007689908396
3.215078995958346e-12,2.6879351340278457e-11,39.94029371806792
2.921306595421328e-12,2.5282247034853617e-11,41.506579746227445
2.7561577856048874e-12,2.4306116118415217e-11,43.072865774386976
2.527087967183231e-12,2.275174266046532e-11,44.6391518025465
2.396778185332746e-12,2.209322992930084e-11,46.205437830706025
