mean_a_r_py,mean_a_r_total_py,mean_r
1.8966378106070033e-13,2.2103545489076684e-12,0.05595074072925825
3.86461094267237e-13,5.817662478577506e-12,0.16785222218777474
7.335623865428201e-13,9.848306539706661e-12,0.27975370364629126
9.953393367748161e-13,1.4290119082227276e-11,0.39165518510480773
1.2607874543781754e-12,1.8609475270782312e-11,0.5035566665633242
1.42678363868473e-12,2.1587903056738982e-11,0.6154581480218407
1.6567474740414248e-12,2.49462280797208e-11,0.7273596294803573
1.7614854586601186e-12,2.7078580356636013e-11,0.8392611109388737
1.9846673451816773e-12,3.093805736618762e-11,0.9511625923973902
2.0881051190377368e-12,3.243582781123981e-11,1.0630640738559067
2.152176797702609e-12,3.3478670353283164e-11,1.1749655553144231
2.0373694243222607e-12,3.438421882295591e-11,1.2868670367729398
2.1632542027490933e-12,3.5963619258243544e-11,1.3987685182314562
0.0,0.0,1.5106699996899726
2.1373783502329957e-12,3.7978759925102003e-11,1.6225714811484893
2.129728659866647e-12,3.7846630120986574e-11,1.734472962607006
2.046090591203436e-12,3.887897618562647e-11,1.846374444065522
2.008322494959996e-12,3.82931798227249e-11,1.9582759255240387
1.9494236639139543e-12,3.8422766224200825e-11,2.0701774069825554
2.023530415481445e-12,3.813455568601839e-11,2.1820788884410716
1.860893062499185e-12,3.7433652744581945e-11,2.293980369899588
1.8206267406921932e-12,3.799731117775668e-11,2.405881851358105
1.7433343751613187e-12,3.6479987545653625e-11,2.517783332816621
1.6910943032893625e-12,3.584696759038033e-11,2.6296848142751377
1.5390584482868508e-12,3.586807582301388e-11,2.7415862957336543
1.4968791508318912e-12,3.4529049331027874e-11,2.8534877771921705
1.5604897259189427e-12,3.355497631552945e-11,2.9653892586506876
1.4666015560698504e-12,3.414540850755843e-11,3.077290740109204
1.3742259024718905e-12,3.265686269642268e-11,3.18919222156772
1.3555822241416899e-12,3.173715288932455e-11,3.301093703026237
