mean_a_r_py,mean_a_r_total_py,mean_r
2.344115708438945e-11,7.552391691379764e-11,1.401965110692231
5.120076339194638e-11,1.7903668534141596e-10,4.205895332076693
3.941538300568656e-11,1.7035308796252757e-10,7.009825553461155
2.4239468771751962e-11,1.3429162707300941e-10,9.813755774845617
1.7076690035955964e-11,1.0947555573249727e-10,12.61768599623008
1.4239510933659927e-11,9.310279041537156e-11,15.421616217614542
1.3071538321978594e-11,8.257514049540811e-11,18.225546438999004
1.1501462581618835e-11,7.227305835665855e-11,21.029476660383466
9.799754082411658e-12,6.331537488954062e-11,23.833406881767928
9.184442071156475e-12,5.828760618180582e-11,26.63733710315239
7.9977210959796e-12,5.121082289579168e-11,29.441267324536852
6.817893002420344e-12,4.500532495155909e-11,32.245197545921314
5.934704223494686e-12,4.065652246831581e-11,35.04912776730578
5.1597438699167835e-12,3.690930359361798e-11,37.85305798869024
4.389166926811367e-12,3.340497426970415e-11,40.6569882100747
3.747524741594271e-12,3.069395816565975e-11,43.46091843145916
3.179733299346892e-12,2.805979517425711e-11,46.264848652843625
2.8431940452183593e-12,2.6468583414768964e-11,49.06877887422809
2.4904251334178563e-12,2.4398192636675784e-11,51.87270909561255
2.2385092122716843e-12,2.269674484342058e-11,54.67663931699701
2.04405827462659e-12,2.1093781919891594e-11,57.480569538381474
1.87131173925986e-12,2.003062269794168e-11,60.284499759765936
1.6986523042274753e-12,1.862260533171758e-11,63.0884299811504
1.537256853725384e-12,1.7534235754736023e-11,65.89236020253486
1.4649368279672673e-12,1.6890521778363333e-11,68.69629042391932
1.335002714463137e-12,1.5668850394110627e-11,71.50022064530378
1.223770376544497e-12,1.486719585671383e-11,74.30415086668825
1.1517794421878973e-12,1.4195074070855803e-11,77.10808108807271
1.1051950782536707e-12,1.3964959256452517e-11,79.91201130945717
9.956699564500359e-13,1.2695955470169053e-11,82.71594153084163
