mean_a_r_py,mean_a_r_total_py,mean_r
3.4411071163500177e-13,7.961308993071794e-12,0.07044628089652807
6.565278572830729e-13,1.532109635963462e-11,0.21133884268958422
1.1283545031406962e-12,2.6699577696948674e-11,0.35223140448264034
1.416066722433045e-12,3.331914979542832e-11,0.49312396627569655
1.5300610313480813e-12,4.0763339642156645e-11,0.6340165280687526
1.6769286947077003e-12,4.509112912223768e-11,0.7749090898618087
1.8529048876798923e-12,4.915554483856317e-11,0.915801651654865
1.884329052632924e-12,5.153166076359442e-11,1.0566942134479211
1.886306007721575e-12,5.177544794134797e-11,1.1975867752409772
1.8949130478634573e-12,5.162914987959114e-11,1.3384793370340333
1.7435134691204017e-12,5.118589178647205e-11,1.4793718988270896
1.7469747143918383e-12,4.988068243975589e-11,1.6202644606201457
1.2896737441211618e-12,4.636703865760813e-11,1.7611570224132018
1.0545747589297182e-12,4.710527821697197e-11,1.902049584206258
0.0,0.0,2.042942145999314
0.0,0.0,2.1838347077923705
8.891815200373696e-13,3.9229874518192905e-11,2.324727269585426
0.0,0.0,2.4656198313784827
0.0,0.0,2.6065123931715384
7.440782079078455e-13,3.525694748965202e-11,2.747404954964595
0.0,0.0,2.888297516757651
0.0,0.0,3.029190078550707
0.0,0.0,3.1700826403437636
0.0,0.0,3.3109752021368193
0.0,0.0,3.451867763929876
0.0,0.0,3.5927603257229315
0.0,0.0,3.733652887515988
0.0,0.0,3.874545449309044
0.0,0.0,4.0154380111021
0.0,0.0,4.156330572895156
