mean_a_r_py,mean_a_r_total_py,mean_r
4.694382760201562e-13,3.946336650997064e-12,0.3717325003056284
1.0966663528881243e-12,1.2757852855282071e-11,1.115197500916885
1.7534465642203428e-12,2.0287531279350284e-11,1.858662501528142
2.2563013198236232e-12,2.4119475362666134e-11,2.602127502139399
2.469863408203765e-12,2.5419909726026147e-11,3.3455925027506552
2.6426133341689846e-12,2.5381923207114838e-11,4.0890575033619125
2.8399586970931435e-12,2.455590328304687e-11,4.832522503973169
2.974941574553036e-12,2.354318250345582e-11,5.575987504584425
3.113814202261088e-12,2.2243040969072835e-11,6.319452505195683
3.158220277584661e-12,2.0996576251515852e-11,7.062917505806939
3.0724996390232118e-12,1.9583253030200257e-11,7.806382506418196
2.951508596002533e-12,1.8386023839397132e-11,8.549847507029453
2.6910186239524553e-12,1.719928116898838e-11,9.29331250764071
2.4502707495147994e-12,1.606436761927328e-11,10.036777508251966
2.18981424952744e-12,1.4998288607905582e-11,10.780242508863223
2.12701030916007e-12,1.4148380559012125e-11,11.52370750947448
1.8631959331648115e-12,1.3177557025736205e-11,12.267172510085736
1.7671620615432599e-12,1.2526680567765478e-11,13.010637510696993
1.6321222897838863e-12,1.1692015982772793e-11,13.75410251130825
1.478252281061299e-12,1.0986068808224293e-11,14.497567511919506
1.4202094980295964e-12,1.0462004164630255e-11,15.241032512530763
1.246481490798464e-12,9.890273420331158e-12,15.98449751314202
1.2157342807170567e-12,9.530771260290105e-12,16.727962513753276
1.1418732568474556e-12,8.914176318811782e-12,17.471427514364535
9.957316841884305e-13,8.602112170376025e-12,18.21489251497579
9.281123588028126e-13,8.107245678374096e-12,18.958357515587046
9.450079698991357e-13,7.701328140787335e-12,19.701822516198305
9.038137234234316e-13,7.34405763003284e-12,20.44528751680956
8.164636625375155e-13,7.071909060699255e-12,21.188752517420816
8.303377971702367e-13,6.688529296096607e-12,21.932217518032076
