mean_a_r_py,mean_a_r_total_py,mean_r
1.4169730418204264e-12,1.3880314731622745e-11,0.1258117943863607
3.3672972583357434e-12,3.117660579612579e-11,0.3774353831590821
4.83178933256422e-12,4.3925332983031066e-11,0.6290589719318035
4.710271027402499e-12,4.898516665989303e-11,0.8806825607045249
4.438922519262734e-12,4.828468724363193e-11,1.1323061494772464
4.1309434731709305e-12,4.5359907623778015e-11,1.3839297382499676
3.874821422140576e-12,4.222098379598e-11,1.6355533270226892
3.5536210689284363e-12,3.9176899331110525e-11,1.8871769157954104
3.4415989474442983e-12,3.6460998305664003e-11,2.138800504568132
3.363613864158257e-12,3.479727195731935e-11,2.3904240933408536
3.0584324800169035e-12,3.288279869042705e-11,2.6420476821135743
2.9747459579789124e-12,3.0895105444089285e-11,2.893671270886296
2.6070519683951585e-12,2.9662391938360545e-11,3.1452948596590176
2.2442890625962104e-12,2.7894208692071545e-11,3.396918448431739
2.1482274736884007e-12,2.6164572408139722e-11,3.64854203720446
1.9521244535148824e-12,2.5019958979635647e-11,3.9001656259771815
1.725858493638124e-12,2.4087503926484864e-11,4.151789214749903
1.6952584121350497e-12,2.2926869188494985e-11,4.403412803522625
1.5589103799793477e-12,2.1915926666863185e-11,4.6550363922953455
1.5200490868403498e-12,2.156080008667882e-11,4.906659981068067
1.2899625380871263e-12,2.0630682640710502e-11,5.158283569840789
0.0,0.0,5.40990715861351
1.0021725234019798e-12,1.951313987357338e-11,5.661530747386231
8.978342515594275e-13,1.8344420843315873e-11,5.913154336158953
0.0,0.0,6.164777924931674
1.0129053503745312e-12,1.7174732829231425e-11,6.416401513704396
0.0,0.0,6.668025102477117
8.550433904700889e-13,1.6179720513551612e-11,6.919648691249838
0.0,0.0,7.17127228002256
0.0,0.0,7.4228958687952815
