mean_a_r_py,mean_a_r_total_py,mean_r
2.5229055637240383e-12,1.1763891179556776e-11,0.12255119119771411
6.170145052835821e-12,2.8516119016991383e-11,0.3676535735931423
9.617857176886876e-12,4.4955575501371873e-11,0.6127559559885706
1.1979560885809399e-11,5.741002222905698e-11,0.8578583383839988
1.301591350297987e-11,6.42328933523194e-11,1.102960720779427
1.3193148610421762e-11,6.787941265597393e-11,1.3480631031748551
1.2633781080015883e-11,6.873087811146611e-11,1.5931654855702835
1.1658659486419798e-11,6.674598775472642e-11,1.8382678679657118
1.0485070426122902e-11,6.475526897707693e-11,2.0833702503611398
9.348284870215582e-12,6.057650462948526e-11,2.328472632756568
8.273840801096987e-12,5.7699805867641036e-11,2.5735750151519965
7.28390230649547e-12,5.487306426703033e-11,2.8186773975474244
6.571587423877307e-12,5.157991570975197e-11,3.0637797799428528
5.7964935433535825e-12,4.857766596218936e-11,3.308882162338281
4.989411846154554e-12,4.4789502896909015e-11,3.5539845447337095
4.576040955114231e-12,4.3514488621376156e-11,3.7990869271291374
4.2596305864017065e-12,4.1234008109193795e-11,4.044189309524565
3.6430127875298175e-12,3.843003975303412e-11,4.289291691919994
3.6281581909424017e-12,3.687370821597827e-11,4.534394074315422
3.2832690811617943e-12,3.526358473688479e-11,4.77949645671085
2.9833050647503074e-12,3.360664705902505e-11,5.024598839106279
2.7739440525715625e-12,3.183046039568329e-11,5.269701221501707
2.6425768441748443e-12,3.055161066008887e-11,5.5148036038971355
2.5288881305374433e-12,2.949487584264241e-11,5.759905986292563
2.4128764314642267e-12,2.8281805948891053e-11,6.005008368687991
2.1499195966347077e-12,2.692469820919488e-11,6.25011075108342
2.1066154031515233e-12,2.602305549470347e-11,6.495213133478848
1.983459249071494e-12,2.53299336289405e-11,6.7403155158742765
1.874707112143672e-12,2.4100139798378134e-11,6.985417898269704
0.0,0.0,7.230520280665132
