mean_a_r_py,mean_a_r_total_py,mean_r
2.1402403473095676e-12,1.4119698215108495e-11,0.755618771370447
7.651913880888773e-12,5.3551334724105985e-11,2.266856314111341
7.820491777284557e-12,6.090126933725661e-11,3.778093856852235
6.500304795629355e-12,5.4298700296111985e-11,5.289331399593129
5.537195389992823e-12,4.6367210442353046e-11,6.8005689423340225
5.146072635936025e-12,4.02406802388705e-11,8.311806485074918
5.1448329857268104e-12,3.597306516741011e-11,9.823044027815811
5.10814957278632e-12,3.2466899089786906e-11,11.334281570556705
4.6865842589338895e-12,2.98054230791418e-11,12.845519113297598
4.207338579826474e-12,2.7148857244276707e-11,14.356756656038492
3.832229200676751e-12,2.4982704167704792e-11,15.867994198779385
3.5059986411470706e-12,2.294895384749084e-11,17.37923174152028
3.0698326209133537e-12,2.1028720995289438e-11,18.890469284261176
2.670331372549568e-12,1.9539396230314723e-11,20.40170682700207
2.320330786622742e-12,1.7763295284836223e-11,21.912944369742963
2.0718105408289744e-12,1.6365606665841923e-11,23.424181912483856
1.7829884800057455e-12,1.5371677326980693e-11,24.93541945522475
1.5469493515662497e-12,1.407383205101249e-11,26.446656997965643
1.381984113989669e-12,1.3077625767674489e-11,27.957894540706537
1.2093823072956275e-12,1.2365619785293428e-11,29.46913208344743
1.0901811736376624e-12,1.1534949624159877e-11,30.980369626188327
1.07765671942927e-12,1.1062830019607475e-11,32.49160716892922
9.665473777231053e-13,1.0308866873816765e-11,34.00284471167011
9.130883408288023e-13,9.872080594589368e-12,35.51408225441101
8.574868375994628e-13,9.456725297496866e-12,37.02531979715191
7.742524586273878e-13,8.82180408360585e-12,38.536557339892795
7.152083196375615e-13,8.311255814586783e-12,40.047794882633696
6.708465135162022e-13,7.975813426968109e-12,41.55903242537458
6.229186824586274e-13,7.584272493656655e-12,43.07026996811548
6.133823251267122e-13,7.155907733481955e-12,44.58150751085637
