mean_a_r_py,mean_a_r_total_py,mean_r
5.460541215720224e-13,6.745204926206663e-12,0.09264653664116877
1.2031701380111113e-12,1.5474204896279503e-11,0.2779396099235063
1.9082673508616698e-12,2.5152899017606273e-11,0.4632326832058439
2.583566788041586e-12,3.335610086648375e-11,0.6485257564881814
2.997685156983582e-12,3.987708886120169e-11,0.8338188297705189
3.24752756955636e-12,4.4398679955393876e-11,1.0191119030528566
3.383871163429412e-12,4.699550027406595e-11,1.204404976335194
3.4499792916581547e-12,4.815356532929183e-11,1.3896980496175315
3.3603196834225632e-12,4.743550755746114e-11,1.5749911228998692
3.2911761753641945e-12,4.709308278520313e-11,1.7602841961822067
3.1531393599634443e-12,4.5996386613730013e-11,1.9455772694645443
2.920157555259641e-12,4.348097289483399e-11,2.130870342746882
2.786126613753424e-12,4.239090847473518e-11,2.3161634160292195
2.6050175040882936e-12,4.054340325574727e-11,2.5014564893115567
2.211993264865485e-12,3.7048845556877475e-11,2.6867495625938944
2.276022251404314e-12,3.749095903859345e-11,2.872042635876232
1.962354272179554e-12,3.423168981321294e-11,3.0573357091585693
1.896841521172909e-12,3.332733478672155e-11,3.242628782440907
1.7255462598524535e-12,3.158365312570362e-11,3.4279218557232447
1.4949525869106636e-12,2.94578086245895e-11,3.613214929005582
1.3502257360047559e-12,2.8874567964608386e-11,3.7985080022879196
1.342287361193398e-12,2.6715515624215152e-11,3.9838010755702573
0.0,0.0,4.169094148852595
1.1992167937778293e-12,2.583797905113671e-11,4.354387222134932
0.0,0.0,4.53968029541727
1.1419776173263208e-12,2.4175887140582975e-11,4.724973368699608
0.0,0.0,4.910266441981944
1.0615193062496659e-12,2.225300498112241e-11,5.0955595152642825
9.974833535584466e-13,2.131720805167732e-11,5.280852588546621
9.711964898012669e-13,2.0645132161259415e-11,5.466145661828957
