mean_a_r_py,mean_a_r_total_py,mean_r
2.2633562482673806e-11,5.719072511902797e-11,0.07197202308129172
4.8097064177584064e-11,1.270995473777928e-10,0.21591606924387516
5.972769507368109e-11,1.7401231942333905e-10,0.35986011540645857
5.4249950002083794e-11,1.8153832071559836e-10,0.5038041615690421
4.485409592604616e-11,1.7243617686621296e-10,0.6477482077316254
3.7362516860573835e-11,1.5894934134673026e-10,0.7916922538942088
3.1345869640435755e-11,1.4429278147629814e-10,0.9356363000567924
2.5522953083157528e-11,1.28098846513992e-10,1.0795803462193758
2.2663540533336927e-11,1.185915355828933e-10,1.2235243923819592
1.9947966587009363e-11,1.0973508915037928e-10,1.3674684385445426
1.7215427349067753e-11,1.0105775707547103e-10,1.511412484707126
1.5383557078836572e-11,9.538833375222153e-11,1.6553565308697096
1.363672499586816e-11,8.991339102394496e-11,1.799300577032293
1.2411659636568185e-11,8.477185251417533e-11,1.9432446231948766
1.1273915158765114e-11,8.095342968172319e-11,2.08718866935746
9.775650416864355e-12,7.365416644949846e-11,2.2311327155200433
8.95187728523994e-12,7.182929102035607e-11,2.3750767616826267
8.388955882814345e-12,6.850272708580126e-11,2.51902080784521
7.74553723558444e-12,6.566396933476423e-11,2.6629648540077935
6.985110376800076e-12,6.255292807098045e-11,2.806908900170377
6.530622934432016e-12,5.951512738516077e-11,2.9508529463329607
6.2623963212012804e-12,5.743749222415943e-11,3.094796992495544
5.757311364055951e-12,5.425311967050357e-11,3.2387410386581275
5.236600394215531e-12,5.158955663172033e-11,3.382685084820711
5.0679292408122636e-12,5.140164717522752e-11,3.5266291309832942
4.494733266970287e-12,4.698272482033109e-11,3.6705731771458776
4.396547513850374e-12,4.67729946630089e-11,3.814517223308461
4.118778426270874e-12,4.490478283480714e-11,3.9584612694710444
3.7420987208701445e-12,4.215093394631232e-11,4.102405315633629
3.571452745524071e-12,4.0111873468378116e-11,4.246349361796211
