mean_a_r_py,mean_a_r_total_py,mean_r
4.0290722000092353e-13,3.4631094842054308e-12,0.1257883627849212
8.18420244641255e-13,8.81359717292816e-12,0.37736508835476357
1.2257319061624816e-12,1.5376233738437774e-11,0.6289418139246059
1.606410917437368e-12,2.0608881513725202e-11,0.8805185394944484
1.598824694264392e-12,2.4692477223836828e-11,1.1320952650642908
1.873355143120906e-12,2.719799300220548e-11,1.383671990634133
1.6887856666155388e-12,2.938539908977663e-11,1.6352487162039755
1.7703332524398539e-12,2.9719569938515664e-11,1.886825441773818
1.6300300120608146e-12,3.034756872581216e-11,2.1384021673436604
1.6085050136602877e-12,2.9466382079720955e-11,2.389978892913503
1.4994299771223128e-12,2.9280642271254763e-11,2.6415556184833453
1.4896198032540384e-12,2.8192582352577712e-11,2.8931323440531873
1.4410198376817022e-12,2.6669939969751586e-11,3.1447090696230298
1.3424680603166882e-12,2.5633832772874556e-11,3.396285795192872
1.359111220668609e-12,2.5482058908976905e-11,3.6478625207627147
1.2334763566412867e-12,2.4235771625356805e-11,3.899439246332557
1.324871931553039e-12,2.326785850700964e-11,4.1510159719024
1.2254799590314345e-12,2.2851144330438013e-11,4.402592697472242
1.228013709603859e-12,2.2012671842181627e-11,4.6541694230420845
1.1796472158821577e-12,2.1058472534977474e-11,4.905746148611927
1.2172307771044843e-12,2.0432563261446983e-11,5.157322874181769
1.1241716906156057e-12,1.9388600956379158e-11,5.408899599751612
1.0560163925896077e-12,1.86883720518708e-11,5.660476325321454
1.0298048107577121e-12,1.757803438096311e-11,5.912053050891297
1.0499263559215843e-12,1.7261020747929234e-11,6.163629776461138
1.0147356230625504e-12,1.668386925231472e-11,6.415206502030981
9.482809691878375e-13,1.6113091651987094e-11,6.666783227600823
0.0,0.0,6.918359953170666
9.312203062329438e-13,1.585855007229849e-11,7.169936678740508
8.588846736888271e-13,1.4626268500390878e-11,7.421513404310351
