mean_a_r_py,mean_a_r_total_py,mean_r
2.999529720106249e-11,6.533501668260976e-11,0.6212965555475329
9.883819466530189e-11,2.2105850943703648e-10,1.8638896666425988
1.288779690528291e-10,3.080646567100512e-10,3.1064827777376647
1.1588472756203915e-10,3.0842588922942034e-10,4.349075888832731
8.790291765910969e-11,2.7062887165836515e-10,5.591668999927796
6.426993579437547e-11,2.306117018641667e-10,6.834262111022863
4.898872762255621e-11,2.0044301380144142e-10,8.076855222117928
3.7066262359698644e-11,1.7289795515379796e-10,9.319448333212994
2.936951138400584e-11,1.522843551760044e-10,10.56204144430806
2.404909513007804e-11,1.365208710656089e-10,11.804634555403126
1.977727585996761e-11,1.2332739188419554e-10,13.047227666498191
1.692798726795477e-11,1.1288709718708608e-10,14.289820777593258
1.4090260828085737e-11,1.0210821483736142e-10,15.532413888688323
1.1883497754903359e-11,9.282073256200589e-11,16.77500699978339
1.0630207830820528e-11,8.708594229286997e-11,18.017600110878455
8.960102879423467e-12,7.875975299181272e-11,19.260193221973523
8.026689738724277e-12,7.323953464546202e-11,20.502786333068585
7.267467862711702e-12,6.932204188260387e-11,21.745379444163653
6.136206369075312e-12,6.16312317321737e-11,22.987972555258718
5.749670061968947e-12,5.983097024424977e-11,24.230565666353783
5.361298277209695e-12,5.6759160363051477e-11,25.47315877744885
4.7878919247549364e-12,5.223098074992594e-11,26.715751888543917
4.405174146617799e-12,4.991908111034508e-11,27.95834499963898
4.15046767310398e-12,4.753007347148774e-11,29.20093811073405
3.5751680194945505e-12,4.284651368943084e-11,30.44353122182911
3.403528090533177e-12,4.1384049870214685e-11,31.68612433292418
0.0,0.0,32.92871744401924
0.0,0.0,34.17131055511432
0.0,0.0,35.41390366620938
0.0,0.0,36.65649677730444
