mean_a_r_py,mean_a_r_total_py,mean_r
1.9662900896732618e-13,5.940587616258484e-12,0.034674182801005454
5.038415274896551e-13,1.534582888203501e-11,0.10402254840301636
3.1882160321591243e-12,2.6890963282379958e-11,0.17337091400502727
3.75756210675002e-12,3.5544218756151304e-11,0.24271927960703818
4.502554852916635e-12,4.264514220143236e-11,0.31206764520904906
5.434759286497129e-12,4.9551575804082606e-11,0.38141601081106
5.529870287025719e-12,5.360354364250705e-11,0.4507643764130709
5.771300912017805e-12,5.5475155010808116e-11,0.5201127420150818
4.7658530066631624e-12,5.63845276737247e-11,0.5894611076170927
5.455595415869655e-12,5.794975069864112e-11,0.6588094732191037
4.86213250595655e-12,5.916588583827747e-11,0.7281578388211145
5.064218098092936e-12,5.618847359207396e-11,0.7975062044231255
0.0,0.0,0.8668545700251363
2.2934326510270927e-12,4.917620287458474e-11,0.9362029356271473
2.181380509128465e-12,4.9068294449806796e-11,1.0055513012291581
2.584626246052431e-12,4.928342109336386e-11,1.0748996668311692
3.43612663639485e-12,5.2140164936713405e-11,1.1442480324331799
2.2436390649873715e-12,4.5826234511002174e-11,1.213596398035191
1.4699828448778898e-12,4.344464472369326e-11,1.2829447636372018
1.5969221066620125e-12,4.246405168972527e-11,1.3522931292392126
1.6242124390860762e-12,4.350404173102053e-11,1.4216414948412237
1.2670136331352982e-12,4.043153371061866e-11,1.4909898604432346
0.0,0.0,1.5603382260452454
1.5394263569762696e-12,3.897340459211095e-11,1.6296865916472565
1.2241471373605405e-12,3.909978474255087e-11,1.6990349572492671
8.383363715356398e-13,3.7485539692653284e-11,1.7683833228512782
9.388953351241328e-13,3.5989619484949656e-11,1.837731688453289
1.0869855945522722e-12,3.544341222918324e-11,1.9070800540553
1.0093977722933197e-12,3.3603945071031965e-11,1.976428419657311
1.020170423780048e-12,3.3315837661216046e-11,2.0457767852593216
