mean_a_r_py,mean_a_r_total_py,mean_r
4.1147610563383516e-13,6.9091398704971645e-12,0.17615271114389008
9.624507147406764e-13,1.648431120021212e-11,0.5284581334316703
1.4376059114744657e-12,2.5377574573660533e-11,0.8807635557194504
1.7551316569024728e-12,3.1656514517214796e-11,1.2330689780072306
1.9030365196810796e-12,3.420326355112143e-11,1.5853744002950108
1.9817622330122418e-12,3.466977036535643e-11,1.937679822582791
2.0387663768872983e-12,3.352264214976017e-11,2.289985244870571
2.046413318842997e-12,3.202267458927484e-11,2.6422906671583513
2.011555799369334e-12,2.999928435390521e-11,2.9945960894461314
1.9596346721555747e-12,2.7975933946837337e-11,3.3469015117339116
1.8820835930735006e-12,2.6110653290783085e-11,3.6992069340216918
1.7109094718803918e-12,2.4639487985566855e-11,4.0515123563094715
1.5290335850250607e-12,2.2546055828457734e-11,4.4038177785972525
1.4083068022504532e-12,2.137753020061108e-11,4.756123200885032
1.2931199155693613e-12,2.038160502643707e-11,5.108428623172813
1.1915464093364963e-12,1.9006191462801933e-11,5.460734045460592
1.101181917323657e-12,1.7475156619853914e-11,5.813039467748373
1.0046292576313778e-12,1.6767161847780987e-11,6.1653448900361525
9.326770584134e-13,1.554313437235943e-11,6.5176503123239335
8.976788048699571e-13,1.5203205072991867e-11,6.869955734611713
8.270435033665759e-13,1.4293752940587111e-11,7.222261156899494
7.465255509644935e-13,1.3316603691998625e-11,7.574566579187273
7.439997554399305e-13,1.3127909517244492e-11,7.926872001475053
6.565289275179368e-13,1.1988744347937113e-11,8.279177423762833
6.397530021334592e-13,1.1830264827948496e-11,8.631482846050615
0.0,0.0,8.983788268338394
0.0,0.0,9.336093690626175
5.099746196202059e-13,9.864629082004471e-12,9.688399112913954
5.019486160404524e-13,9.959735872702805e-12,10.040704535201735
4.896795350248192e-13,9.356398099796215e-12,10.393009957489515
