mean_a_r_py,mean_a_r_total_py,mean_r
1.0667376586514095e-12,1.1802637603704105e-11,0.16265013037829384
2.5911951223994755e-12,2.81445409697898e-11,0.48795039113488153
3.911464060683977e-12,4.2577498190583105e-11,0.8132506518914693
4.618939135940321e-12,5.002972315656104e-11,1.1385509126480569
4.925394681476723e-12,5.2343718076934025e-11,1.4638511734046447
5.0729547402338675e-12,5.162415604871059e-11,1.7891514341612322
4.904519218191595e-12,4.904804910896252e-11,2.11445169491782
4.528524735345194e-12,4.5869068648573174e-11,2.4397519556744074
4.220761514720984e-12,4.2642401724882945e-11,2.7650522164309956
3.880836314753379e-12,3.969088693845122e-11,3.090352477187583
3.603123088393203e-12,3.725756750124466e-11,3.415652737944171
3.254206283990697e-12,3.4510968377449275e-11,3.7409529987007586
2.835891595892804e-12,3.206455481237134e-11,4.066253259457346
2.5508613278938444e-12,3.03153781120002e-11,4.391553520213934
2.3874547684202332e-12,2.7958276870998298e-11,4.7168537809705215
2.135453568862578e-12,2.7009550140345445e-11,5.042154041727109
2.0358447490943704e-12,2.5510969742820182e-11,5.367454302483697
1.8000356221229228e-12,2.462170929108019e-11,5.6927545632402845
1.63050868212571e-12,2.3141513900988738e-11,6.018054823996872
1.5491512627324214e-12,2.2107922894958494e-11,6.34335508475346
1.504325386878127e-12,2.0812435202662585e-11,6.668655345510048
1.5109235635896802e-12,2.0187607258649644e-11,6.993955606266635
1.2527357845113572e-12,1.9101740417290072e-11,7.319255867023223
1.2404404661486618e-12,1.8223903459839073e-11,7.644556127779811
1.0327260426158567e-12,1.7546608910530162e-11,7.969856388536398
1.0111081346961754e-12,1.7069934566222984e-11,8.295156649292986
9.861635590145032e-13,1.631562853723772e-11,8.620456910049574
8.951671844308522e-13,1.5509174811256188e-11,8.94575717080616
9.072692894398777e-13,1.5175400874907945e-11,9.271057431562749
8.169565175732746e-13,1.4499665493897393e-11,9.596357692319337
