mean_a_r_py,mean_a_r_total_py,mean_r
2.1670753027239795e-12,1.1892998522545006e-11,0.2349612480559814
6.270987033261014e-12,3.402575988924408e-11,0.7048837441679442
8.71187324779158e-12,4.936317189191648e-11,1.1748062402799069
9.18877003723445e-12,5.514948893018276e-11,1.64472873639187
8.559193384863915e-12,5.467453955846261e-11,2.1146512325038325
7.719321018867404e-12,5.195065366019456e-11,2.584573728615795
7.060756666897221e-12,4.871248754463715e-11,3.0544962247277585
6.503790682007685e-12,4.5643777279668963e-11,3.524418720839721
6.010414425954895e-12,4.256119769800803e-11,3.9943412169516836
5.437718231418304e-12,3.9893978759704756e-11,4.464263713063646
4.9373097743874654e-12,3.7293176536549754e-11,4.934186209175609
4.27326263168147e-12,3.45699839467794e-11,5.404108705287572
3.877087431250254e-12,3.2368354292178565e-11,5.874031201399535
3.5514499960763404e-12,3.0703578885739086e-11,6.343953697511498
3.308022363356766e-12,2.8862141739546636e-11,6.813876193623461
3.033096221187764e-12,2.7242434155889922e-11,7.283798689735423
2.8724517167454335e-12,2.5850305128367463e-11,7.753721185847386
2.6536952867819256e-12,2.433507303078606e-11,8.223643681959349
2.4972109235714948e-12,2.3235553615656862e-11,8.693566178071311
2.2495732196859917e-12,2.1732001956389482e-11,9.163488674183274
2.1244536315791345e-12,2.0533042656744223e-11,9.633411170295236
1.9931192125801443e-12,1.9666288135639743e-11,10.1033336664072
1.9354486001193574e-12,1.8932823022481516e-11,10.573256162519163
1.773407893579445e-12,1.7985444449555503e-11,11.043178658631126
1.6428888216262677e-12,1.6948391629379632e-11,11.513101154743088
1.4261318959740714e-12,1.649203945400439e-11,11.983023650855051
1.4084185565299763e-12,1.5657658413488407e-11,12.452946146967014
1.316529726724038e-12,1.5178125303161368e-11,12.922868643078978
1.2538138695244584e-12,1.429871968190524e-11,13.39279113919094
1.1103794960269183e-12,1.385564156447959e-11,13.862713635302903
