mean_a_r_py,mean_a_r_total_py,mean_r
5.147302510296356e-19,3.094275600933231e-18,0.112736119200241
3.123367933744431e-19,8.3602852536488455e-19,0.338208357600723
1.2739477615000316e-19,8.027978912157277e-18,0.563680596001205
3.903612804988888e-19,1.208998065687651e-17,0.7891528344016869
1.0088353014760993e-18,2.1594373140235944e-17,1.014625072802169
1.3393972621335996e-18,2.3629372152965013e-17,1.240097311202651
2.063449568788875e-18,3.688196567548878e-17,1.4655695496031331
2.5454489352069095e-18,4.3315364761518156e-17,1.691041788003615
2.9226112462039255e-18,5.17556135778842e-17,1.916514026404097
3.3794146433478977e-18,5.4437775661180597e-17,2.1419862648045793
3.62385339725293e-18,5.556338504291924e-17,2.367458503205061
4.113790731374379e-18,6.817206549908757e-17,2.592930741605543
4.024916601109829e-18,6.790683745475628e-17,2.8184029800060246
3.975172808843322e-18,6.986172482553327e-17,3.043875218406507
5.199756441388181e-18,8.977150581523298e-17,3.2693474568069893
5.297200876247064e-18,9.243506358097169e-17,3.494819695207471
5.33562223678457e-18,1.0367991317038457e-16,3.720291933607953
6.013805177945721e-18,1.1128120689779395e-16,3.945764172008435
6.417096030090967e-18,1.1638323121053397e-16,4.171236410408917
6.6945926264149635e-18,1.1806510472197081e-16,4.396708648809399
5.212992243594299e-18,1.0884132834302057e-16,4.622180887209881
4.8153893077502944e-18,1.0408076612091547e-16,4.847653125610362
4.809549306597856e-18,1.1501398355224713e-16,5.073125364010846
5.020147018176953e-18,1.2370913047037328e-16,5.298597602411327
6.5024144903963165e-18,1.424489853995627e-16,5.5240698408118085
6.42676468535465e-18,1.2834357801516106e-16,5.749542079212291
6.6801816630683026e-18,1.507140580299206e-16,5.975014317612773
7.477622207972054e-18,1.417268489121843e-16,6.200486556013255
6.963196729278576e-18,1.5299347940351827e-16,6.425958794413737
7.040067411884491e-18,1.6067693831730113e-16,6.651431032814219
