mean_a_r_py,mean_a_r_total_py,mean_r
1.0339722888592387e-12,8.239224129372956e-12,0.362201392483536
4.308362282265597e-12,3.6249489007405754e-11,1.0866041774506079
5.097818326643099e-12,4.94480199513111e-11,1.8110069624176799
4.651113778751203e-12,5.098544229007577e-11,2.535409747384752
4.125048612090903e-12,4.8158159778196084e-11,3.259812532351824
3.920921189667135e-12,4.424216964931703e-11,3.984215317318896
3.902996064918973e-12,4.059641071892869e-11,4.708618102285968
3.867054261270332e-12,3.738654134902981e-11,5.43302088725304
3.765291351770119e-12,3.4857833469838516e-11,6.157423672220112
3.3579178557515204e-12,3.17171867240846e-11,6.881826457187184
3.0506200045619622e-12,2.946091081531487e-11,7.6062292421542566
2.7226139634563267e-12,2.713605101682161e-11,8.330632027121327
2.338154941511191e-12,2.4836583415896806e-11,9.0550348120884
2.085239597997053e-12,2.3247108865026638e-11,9.779437597055471
1.8185737588697789e-12,2.1539785838253908e-11,10.503840382022544
1.6868217145072326e-12,2.0064249122798888e-11,11.228243166989616
1.5198041715420466e-12,1.873477259159227e-11,11.952645951956688
1.394144859922029e-12,1.7754983464807673e-11,12.67704873692376
1.262662509774054e-12,1.6601615407286445e-11,13.401451521890833
1.175712284589666e-12,1.5685968838282612e-11,14.125854306857905
1.0968923172233519e-12,1.5089022848489115e-11,14.850257091824975
9.93652002339621e-13,1.4069752431848928e-11,15.574659876792047
9.121037473981103e-13,1.3121145992084742e-11,16.29906266175912
8.677311786737211e-13,1.2755162770100887e-11,17.023465446726192
8.190888122744021e-13,1.2082053610784999e-11,17.74786823169326
7.476985259266977e-13,1.162348069335203e-11,18.472271016660336
7.16575689119126e-13,1.0983432935999222e-11,19.196673801627405
6.554180625171835e-13,1.0606924151283241e-11,19.92107658659448
6.443249239548796e-13,1.0173728369365953e-11,20.64547937156155
5.720633309075343e-13,9.800831118955709e-12,21.369882156528625
