mean_a_r_py,mean_a_r_total_py,mean_r
6.953190487359765e-13,6.8386878107431384e-12,0.08019629987182726
1.5094122767536272e-12,1.4881132499403466e-11,0.2405888996154818
2.357027227548159e-12,2.3538392789872385e-11,0.4009814993591363
3.158483776717021e-12,3.156678984757899e-11,0.5613740991027909
3.753580736457985e-12,3.8643873753026625e-11,0.7217666988464453
4.1943662871085815e-12,4.39939971322204e-11,0.8821592985900999
4.483338312411316e-12,4.8538344211753237e-11,1.0425518983337545
4.545293543959109e-12,5.028907402611471e-11,1.2029444980774089
4.473601707120031e-12,5.178592849539491e-11,1.3633370978210635
4.401044254249435e-12,5.264452840385367e-11,1.5237296975647179
4.241357016053972e-12,5.219526767395274e-11,1.6841222973083725
4.058356154485707e-12,5.1940557856119916e-11,1.844514897052027
3.857189285590498e-12,5.158485020281459e-11,2.0049074967956817
3.6035937897834722e-12,4.9430229133265835e-11,2.165300096539336
3.1952726524273917e-12,4.7007906752170544e-11,2.3256926962829905
3.008569587704189e-12,4.58599691596559e-11,2.486085296026645
2.761073204129301e-12,4.454284720751747e-11,2.6464778957702997
2.5739732904917383e-12,4.3356204257240025e-11,2.8068704955139543
2.487534804136714e-12,4.2011900812975023e-11,2.967263095257609
2.3228818206089155e-12,4.0648629398357284e-11,3.127655695001263
2.2265785951788424e-12,3.953210207316698e-11,3.2880482947449177
1.9711821914602707e-12,3.7222994568496295e-11,3.4484408944885723
0.0,0.0,3.608833494232227
1.6631999675395074e-12,3.498407976897331e-11,3.7692260939758815
1.7037032242534105e-12,3.471775089095447e-11,3.929618693719536
1.7208141377047958e-12,3.38487182853344e-11,4.09001129346319
1.5334209806184901e-12,3.3196475333540174e-11,4.250403893206845
1.56535621107379e-12,3.2071773065304825e-11,4.4107964929504995
1.5562870980910642e-12,3.114782489549052e-11,4.571189092694153
1.283455195282179e-12,3.054166364204236e-11,4.731581692437809
