mean_a_r_py,mean_a_r_total_py,mean_r
1.116920209905291e-11,2.7193951209193484e-11,0.28616552084999364
2.9632392078200844e-11,7.218876452415635e-11,0.858496562549981
4.8538815776862527e-11,1.195556881302209e-10,1.4308276042499681
6.172678954981037e-11,1.547261392587417e-10,2.0031586459499557
6.930670041889601e-11,1.7801724371251344e-10,2.5754896876499425
7.150980649025592e-11,1.8962728876337705e-10,3.14782072934993
6.971080976191123e-11,1.9186370277767163e-10,3.7201517710499172
6.478417761364545e-11,1.8708315470551947e-10,4.292482812749904
5.852589510241511e-11,1.7805218601062865e-10,4.864813854449892
5.16911502287511e-11,1.6668149074874037e-10,5.43714489614988
4.4998577493444105e-11,1.5441654582601458e-10,6.009475937849866
3.877411744268459e-11,1.4228342013326403e-10,6.581806979549854
3.396366746141454e-11,1.320507362798735e-10,7.154138021249841
2.941559472438127e-11,1.2199197781376721e-10,7.726469062949828
2.5944270576794572e-11,1.1390759230188015e-10,8.298800104649814
2.3019344778516657e-11,1.067694125228721e-10,8.871131146349803
2.0373849707157696e-11,9.982650093594967e-11,9.44346218804979
1.8144506594054874e-11,9.326541028988598e-11,10.015793229749779
1.6404632294472015e-11,8.81487221089882e-11,10.588124271449765
1.498633732463334e-11,8.382550559829881e-11,11.16045531314975
1.3659260514742166e-11,7.971151823080044e-11,11.73278635484974
1.2492774984363733e-11,7.594900894580002e-11,12.305117396549726
1.1419908560578562e-11,7.199257741738895e-11,12.877448438249715
1.0688225422514052e-11,6.924959992842435e-11,13.4497794799497
9.842282867987414e-12,6.598724179171651e-11,14.022110521649688
9.16853979536888e-12,6.330235817597943e-11,14.594441563349676
8.51947323120164e-12,6.073298065256675e-11,15.166772605049662
7.878905776188089e-12,5.7978552001345623e-11,15.73910364674965
7.457650060708024e-12,5.59121721458071e-11,16.311434688449637
6.913714784467577e-12,5.3860282397110636e-11,16.883765730149626
