mean_a_r_py,mean_a_r_total_py,mean_r
2.4831131865869446e-12,1.0920435233586369e-11,0.355577578711077
6.482760318255149e-12,2.9012567447562912e-11,1.0667327361332308
1.030420027997501e-11,4.679258447417368e-11,1.7778878935553848
1.2425294557440361e-11,5.703572461621015e-11,2.4890430509775388
1.307608985113053e-11,6.117620587633183e-11,3.200198208399693
1.2877606590362998e-11,6.11606585142247e-11,3.9113533658218467
1.2264056971031058e-11,5.88131099657932e-11,4.622508523244001
1.1305491337130912e-11,5.490101649158115e-11,5.333663680666154
1.030089680076025e-11,5.077142074399994e-11,6.044818838088309
9.18649141306918e-12,4.6605911110657734e-11,6.7559739955104625
8.073522943572327e-12,4.26342575811232e-11,7.467129152932617
7.061664359933529e-12,3.89714142202909e-11,8.178284310354769
6.203854304169164e-12,3.559990663652395e-11,8.889439467776924
5.331788685862771e-12,3.288024435095128e-11,9.60059462519908
4.868856118033145e-12,3.0560690360553185e-11,10.311749782621233
4.374514899768522e-12,2.8223247563745496e-11,11.022904940043386
3.943519057975109e-12,2.6316966628068328e-11,11.734060097465541
3.557093533759085e-12,2.452886631843038e-11,12.445215254887694
3.251788456361811e-12,2.301711346992269e-11,13.156370412309847
2.9675280784764645e-12,2.1635573663534318e-11,13.867525569732003
2.7545091037685133e-12,2.0447012095615243e-11,14.578680727154158
2.549100683590871e-12,1.9238784136611992e-11,15.28983588457631
2.3949206726537757e-12,1.8216103551027647e-11,16.000991041998464
2.197428802596828e-12,1.7455136595607727e-11,16.712146199420616
2.0395425453319636e-12,1.6415988625040177e-11,17.42330135684277
1.8833580155187393e-12,1.557059130844609e-11,18.134456514264926
1.6029360068083321e-12,1.4484488059317748e-11,18.84561167168708
1.6578626200211222e-12,1.407412137071819e-11,19.556766829109236
1.553341405625407e-12,1.3238798877347627e-11,20.267921986531388
1.4289120768270853e-12,1.2321612556090093e-11,20.979077143953543
