mean_a_r_py,mean_a_r_total_py,mean_r
4.604817901723142e-12,1.6422179630959863e-11,0.4176168356287174
1.2341973133803394e-11,4.3513052762992707e-11,1.2528505068861522
1.9251811534609534e-11,6.885556869424899e-11,2.088084178143587
2.2595750252803072e-11,8.223636080216403e-11,2.9233178494010215
2.348245823573235e-11,8.738058170660973e-11,3.7585515206584565
2.231237879405038e-11,8.608247681767929e-11,4.593785191915892
2.0172209697944966e-11,8.128711465506393e-11,5.429018863173326
1.7958579846933455e-11,7.540542288718279e-11,6.26425253443076
1.5831856973463575e-11,6.900444102543394e-11,7.099486205688196
1.3787944816163637e-11,6.257743055712788e-11,7.93471987694563
1.2298566894570453e-11,5.788551603125761e-11,8.769953548203064
1.1004280157821871e-11,5.364061236088053e-11,9.6051872194605
9.898686029535558e-12,4.9818591540264535e-11,10.440420890717935
8.891614622551672e-12,4.642041635211286e-11,11.275654561975369
7.947660464031142e-12,4.306320119342617e-11,12.110888233232803
7.150075387343824e-12,4.005541886749999e-11,12.946121904490239
6.4116481084975135e-12,3.7518016857445234e-11,13.781355575747673
5.828143121097892e-12,3.5280562779132335e-11,14.616589247005109
5.271146437247411e-12,3.313069849214569e-11,15.451822918262543
4.870825900222169e-12,3.12766330507977e-11,16.287056589519977
4.480617983075589e-12,2.9403948006619094e-11,17.12229026077741
4.2211400933321245e-12,2.8183499489738253e-11,17.957523932034846
3.890066529226911e-12,2.6686131895127154e-11,18.79275760329228
3.621986718262788e-12,2.5300741439815457e-11,19.627991274549718
3.3670152022672673e-12,2.4090762743285678e-11,20.463224945807152
3.112366247295836e-12,2.2850262239145822e-11,21.298458617064586
2.9017050512822755e-12,2.167198994612265e-11,22.13369228832202
2.767765859314891e-12,2.105610020417269e-11,22.968925959579455
2.5588716324418056e-12,1.9788749569288192e-11,23.804159630836892
2.4299869195360206e-12,1.9145736166921494e-11,24.639393302094327
