mean_a_r_py,mean_a_r_total_py,mean_r
4.3052914152192737e-13,4.888811286639765e-13,0.08921805492233963
2.2925893085983204e-12,2.3364552801991133e-12,0.26765416476701887
4.868476904568991e-12,4.941314343461122e-12,0.44609027461169815
5.5779190760805055e-12,5.659461627647266e-12,0.6245263844563773
6.968119794339743e-12,7.050815731123895e-12,0.8029624943010567
7.903283600823168e-12,7.98720216768066e-12,0.9813986041457359
9.314877431718578e-12,9.413171859529426e-12,1.1598347139904153
1.0656891062777608e-11,1.0749872687796067e-11,1.3382708238350944
1.1922207194987029e-11,1.1992673541809317e-11,1.5167069336797736
1.2662993941705727e-11,1.2716682933797965e-11,1.6951430435244528
1.335526377798481e-11,1.3393277215472079e-11,1.8735791533691322
1.2137513179243228e-11,1.2185329003282928e-11,2.0520152632138116
1.1524441713628422e-11,1.1537475754397613e-11,2.2304513730584903
8.008530803940184e-12,8.072558151507615e-12,2.40888748290317
6.3508005112392675e-12,6.399065704485702e-12,2.5873235927478495
0.0,0.0,2.7657597025925282
0.0,0.0,2.944195812437208
4.948477287801826e-12,5.009396653105749e-12,3.1226319222818866
0.0,0.0,3.301068032126566
0.0,0.0,3.479504141971246
0.0,0.0,3.6579402518159245
0.0,0.0,3.836376361660604
0.0,0.0,4.014812471505284
0.0,0.0,4.1932485813499625
0.0,0.0,4.371684691194641
0.0,0.0,4.550120801039321
0.0,0.0,4.728556910884
0.0,0.0,4.906993020728679
0.0,0.0,5.085429130573359
0.0,0.0,5.263865240418038
