mean_a_r_py,mean_a_r_total_py,mean_r
5.420494697804824e-13,8.155905973495788e-12,0.23381700917101905
1.494851588287856e-12,2.2357757180363086e-11,0.7014510275130572
2.0775221555046724e-12,3.4024155718946476e-11,1.1690850458550952
2.328634110858391e-12,4.0210814395999684e-11,1.6367190641971334
2.1679286348371817e-12,4.1697417257793427e-11,2.1043530825391716
1.9656588873782216e-12,4.062032310721592e-11,2.5719871008812096
1.7935575938638627e-12,3.8443262451473784e-11,3.0396211192232476
1.633604563856584e-12,3.605997768321023e-11,3.507255137565286
1.5785768961286111e-12,3.402754427852053e-11,3.974889155907324
1.4416611863843652e-12,3.1410816885728764e-11,4.442523174249362
1.3678928634326774e-12,2.929087196824591e-11,4.9101571925914005
1.2930770876131706e-12,2.759576711026622e-11,5.377791210933438
1.188535394727278e-12,2.6088374713105448e-11,5.8454252292754765
1.0960195906046934e-12,2.4292920436518964e-11,6.313059247617515
1.044212699797578e-12,2.2890480018704625e-11,6.7806932659595525
9.76526236345255e-13,2.16557466878443e-11,7.24832728430159
1.00310478794632e-12,2.0466067240229363e-11,7.715961302643629
1.0207461581947566e-12,1.9318677198346317e-11,8.183595320985667
1.0409597826453908e-12,1.8434632783876046e-11,8.651229339327706
1.0707641056020634e-12,1.750242839318634e-11,9.118863357669742
1.1117343929964648e-12,1.672740920166066e-11,9.586497376011781
1.1030370640159192e-12,1.599120965384715e-11,10.05413139435382
1.087357088932021e-12,1.534113658749139e-11,10.521765412695856
1.1332291069178146e-12,1.4719037560213494e-11,10.989399431037896
1.1430503299996317e-12,1.4239978844467598e-11,11.457033449379935
1.1312197981695412e-12,1.3761751796251267e-11,11.92466746772197
1.0995499755258828e-12,1.316529553919152e-11,12.39230148606401
1.0894109712662708e-12,1.2835338182082652e-11,12.859935504406048
9.5837436777477e-13,1.2343394243807166e-11,13.327569522748085
9.809057166946008e-13,1.2123928022000891e-11,13.795203541090125
