mean_a_r_py,mean_a_r_total_py,mean_r
5.079194420721402e-12,2.17908959622878e-11,0.08913676195533321
1.081319289126941e-11,4.6435274800395815e-11,0.26741028586599963
1.4185274432224505e-11,6.098298592430906e-11,0.44568380977666605
1.4093789945802824e-11,6.066328803968465e-11,0.6239573336873325
1.20907988281964e-11,5.4505232333701624e-11,0.8022308575979988
9.846826401951714e-12,4.897222760794131e-11,0.9805043815086654
7.728108627378729e-12,4.095618948534123e-11,1.1587779054193317
6.642213494753958e-12,3.684505751084731e-11,1.3370514293299982
5.184344487481315e-12,3.2382891150603414e-11,1.5153249532406645
3.904711971439887e-12,2.7311422074445354e-11,1.693598477151331
3.882408022487338e-12,2.591963647932229e-11,1.8718720010619974
0.0,0.0,2.050145524972664
2.979372719951666e-12,2.130221903604304e-11,2.22841904888333
3.2628540493023163e-12,1.983075948992796e-11,2.4066925727939967
2.1387366859665957e-12,1.6473427909504554e-11,2.5849660967046635
2.462350003320825e-12,1.6465049947028508e-11,2.7632396206153294
2.712283306135387e-12,1.5468864811559636e-11,2.941513144525996
2.7657666151430063e-12,1.4025356451620937e-11,3.119786668436662
0.0,0.0,3.2980601923473287
2.5034343894145177e-12,1.1180770311930272e-11,3.4763337162579955
0.0,0.0,3.6546072401686613
2.2016216225236763e-12,1.184523691594963e-11,3.832880764079328
0.0,0.0,4.011154287989994
0.0,0.0,4.189427811900661
1.1320054692737374e-12,7.673527313885868e-12,4.3677013358113275
1.3768681576752885e-12,7.428522694816404e-12,4.545974859721994
1.225906140681122e-12,7.719725351776726e-12,4.72424838363266
0.0,0.0,4.902521907543327
1.1855332545500285e-12,6.514168385417683e-12,5.080795431453993
1.1465526409510923e-12,6.03037476404283e-12,5.2590689553646595
