mean_a_r_py,mean_a_r_total_py,mean_r
1.1391658808363906e-13,1.1426985015466576e-12,0.04647546739486376
2.328881670031598e-13,3.22367567486907e-12,0.1394264021845913
3.609292984010152e-13,5.656371720521959e-12,0.2323773369743188
4.735223453825126e-13,7.695350441663518e-12,0.32532827176404633
6.09996575788214e-13,9.96133979577639e-12,0.4182792065537738
7.072472506432077e-13,1.2179754135522357e-11,0.5112301413435014
8.335135133217909e-13,1.4120002251888518e-11,0.6041810761332289
9.298463022275619e-13,1.6660542360493573e-11,0.6971320109229564
9.485441604729282e-13,1.8485830962312724e-11,0.7900829457126839
1.0877073969607104e-12,1.989578929988274e-11,0.8830338805024114
1.149512672667833e-12,2.0880431174424425e-11,0.9759848152921389
1.2142267317294013e-12,2.3133792426888753e-11,1.0689357500818666
1.2333152853150397e-12,2.440603045603165e-11,1.161886684871594
1.2812570644925784e-12,2.5336995040199333e-11,1.2548376196613216
1.3196939319230496e-12,2.62064059716801e-11,1.347788554451049
1.3906515499958607e-12,2.7028524341859324e-11,1.4407394892407765
1.4515320194970882e-12,2.7019371910674847e-11,1.533690424030504
1.2947917403823702e-12,2.8960638864263726e-11,1.6266413588202315
1.3755301203964676e-12,2.9187698280182844e-11,1.719592293609959
1.4177755530442546e-12,3.003617832125495e-11,1.8125432283996865
1.3323197950398022e-12,3.005351256177566e-11,1.905494163189414
1.1669703413176908e-12,2.9986772228388944e-11,1.9984450979791415
1.2479107932926309e-12,2.88083779943094e-11,2.091396032768869
0.0,0.0,2.1843469675585965
1.2278635036270912e-12,2.931297290432902e-11,2.2772979023483244
1.0835617649159517e-12,2.966834731600412e-11,2.370248837138052
8.259490524962067e-13,2.994873860992507e-11,2.4631997719277794
1.1952703986082626e-12,2.999780059396594e-11,2.556150706717507
1.0118371166196646e-12,2.9136029665378673e-11,2.6491016415072344
1.01126952577872e-12,2.944027540062404e-11,2.742052576296962
