mean_a_r_py,mean_a_r_total_py,mean_r
9.466460941782968e-13,1.8069531267295857e-11,0.12385340190265878
2.2361512160296772e-12,4.134892589788797e-11,0.3715602057079763
2.592241812123594e-12,4.832359295591746e-11,0.6192670095132939
2.635428484558034e-12,4.807452627689707e-11,0.8669738133186115
2.5000236200853243e-12,4.3512462749272135e-11,1.1146806171239292
2.190804912559237e-12,4.019725851895556e-11,1.3623874209292466
1.9392672841416355e-12,3.663229907286117e-11,1.610094224734564
1.9564060504068306e-12,3.210388297625069e-11,1.8578010285398818
2.270828410847496e-12,2.967136687651922e-11,2.1055078323451992
2.2769086600788475e-12,2.7050266462157658e-11,2.3532146361505166
2.182988603816581e-12,2.4649199824698085e-11,2.6009214399558345
1.825922548760044e-12,2.3183076470480783e-11,2.848628243761152
1.78656667010662e-12,2.1768636920738524e-11,3.0963350475664697
1.67329757862724e-12,1.994720095677902e-11,3.344041851371787
1.4164683096735583e-12,1.8160359416991342e-11,3.5917486551771045
1.2809762756946868e-12,1.7559272404613906e-11,3.8394554589824224
1.2154284813130086e-12,1.5394989678474443e-11,4.087162262787739
1.1235643330377772e-12,1.480236178325213e-11,4.334869066593058
1.0442369148421779e-12,1.3579308729659617e-11,4.582575870398375
9.353609381847705e-13,1.2617555372189606e-11,4.830282674203692
8.830343772443129e-13,1.1884547367240543e-11,5.077989478009011
0.0,0.0,5.325696281814327
0.0,0.0,5.5734030856196455
7.446158366016482e-13,1.0304520816205006e-11,5.821109889424962
5.43392347048237e-13,9.071254654741567e-12,6.06881669323028
6.892933259256952e-13,9.37289057417411e-12,6.316523497035599
0.0,0.0,6.564230300840915
5.587636036291324e-13,8.487355561377139e-12,6.811937104646233
0.0,0.0,7.05964390845155
6.355569330609219e-13,7.754063350568377e-12,7.307350712256868
