mean_a_r_py,mean_a_r_total_py,mean_r
1.2212694853967283e-12,6.243411350147182e-12,0.050195692165031565
3.075009404054757e-12,1.6714868797349845e-11,0.1505870764950947
4.841664431369679e-12,2.5251385375142798e-11,0.25097846082515785
6.541261584527076e-12,3.700292684440212e-11,0.35136984515522096
7.526807881212012e-12,4.397627567859251e-11,0.4517612294852841
8.116787814064889e-12,4.8861802592220405e-11,0.5521526138153472
8.26417733914738e-12,5.1452828588276154e-11,0.6525439981454104
8.081243408197628e-12,5.410311567575102e-11,0.7529353824754734
7.525988703440955e-12,5.3086479846259434e-11,0.8533267668055367
6.795645254388933e-12,5.238646017686641e-11,0.9537181511355998
6.1741469095083225e-12,5.048208837200181e-11,1.0541095354656629
5.683500796466963e-12,4.924676712318502e-11,1.1545009197957259
5.171565286803619e-12,4.720158800948789e-11,1.2548923041257891
4.66779764941682e-12,4.634707215077731e-11,1.3552836884558523
4.115544984843559e-12,4.3077483954816264e-11,1.4556750727859153
3.840443887203015e-12,4.2276729911468514e-11,1.5560664571159784
3.413432549257322e-12,3.937835712827756e-11,1.6564578414460418
3.2874706894084474e-12,4.090513708986911e-11,1.7568492257761048
3.177029303672243e-12,3.576364889813202e-11,1.8572406101061678
2.7170876255821832e-12,3.6471650272216985e-11,1.9576319944362313
2.3250355907734035e-12,3.516711395790536e-11,2.0580233787662943
0.0,0.0,2.1584147630963573
2.1930407314767993e-12,3.39218498755364e-11,2.2588061474264203
1.9741622870516793e-12,3.1966704830115686e-11,2.3591975317564833
1.997693573298268e-12,3.0390849278864204e-11,2.4595889160865467
2.1242255292061633e-12,3.073744938385677e-11,2.5599803004166097
0.0,0.0,2.660371684746673
1.4360236456891176e-12,3.021380127713107e-11,2.760763069076736
0.0,0.0,2.861154453406799
1.5004756477835526e-12,2.7007165838129127e-11,2.961545837736862
