mean_a_r_py,mean_a_r_total_py,mean_r
2.080412172187424e-12,1.534736256894932e-11,0.46672043146712805
7.105965950449625e-12,5.821149633513398e-11,1.4001612944013841
6.648174856567901e-12,6.622317054122015e-11,2.3336021573356405
4.865452188506681e-12,5.967965259961008e-11,3.267043020269896
3.90509414903481e-12,5.197065011422408e-11,4.200483883204153
3.966877430102433e-12,4.5700339574361805e-11,5.133924746138408
4.218789261798391e-12,4.08946973216668e-11,6.067365609072665
4.510180283054197e-12,3.6756704085169134e-11,7.0008064720069205
4.481087857228721e-12,3.339158421671847e-11,7.934247334941177
3.737118817094749e-12,2.975458210557097e-11,8.867688197875434
3.1007710275356035e-12,2.6673998236906826e-11,9.80112906080969
2.6415100258634196e-12,2.406761654290317e-11,10.734569923743944
2.342985061558565e-12,2.233258143569318e-11,11.668010786678202
2.0624216346733964e-12,2.0365454235591355e-11,12.601451649612457
1.7581822174855316e-12,1.8517663123177077e-11,13.534892512546712
1.5405215484130955e-12,1.725862029577678e-11,14.46833337548097
1.2990138997987822e-12,1.576015233412018e-11,15.401774238415225
1.2043063265284826e-12,1.4758610904859817e-11,16.335215101349483
1.1390557838022124e-12,1.3570153088896172e-11,17.268655964283738
1.089483615627585e-12,1.3151910405133385e-11,18.202096827217993
1.0665557527848265e-12,1.237116763417966e-11,19.13553769015225
8.334601397759621e-13,1.12878896683979e-11,20.068978553086506
7.385107003877664e-13,1.0261344291029969e-11,21.002419416020764
7.398662388742312e-13,1.0210771217152461e-11,21.93586027895502
6.268430982121871e-13,9.603820775734928e-12,22.869301141889274
6.141013385842255e-13,9.126110162383178e-12,23.80274200482353
6.132049741367883e-13,9.059854391146659e-12,24.736182867757787
5.193294366579768e-13,8.409766196168368e-12,25.66962373069204
0.0,0.0,26.6030645936263
4.762840366696555e-13,7.54984551442744e-12,27.536505456560555
