mean_a_r_py,mean_a_r_total_py,mean_r
5.093065514827214e-13,3.983636506649366e-12,0.060656439959061316
1.0732142985961116e-12,8.218446209682052e-12,0.18196931987718395
1.6799098700834347e-12,1.3196342235826845e-11,0.3032821997953066
2.2136627530214045e-12,1.8030311363015424e-11,0.42459507971342925
2.7216156277135468e-12,2.208764023390342e-11,0.5459079596315518
3.1161009125784276e-12,2.567586422733834e-11,0.6672208395496745
3.5437297280363116e-12,2.953889162527458e-11,0.788533719467797
3.834880124475444e-12,3.4044015125295856e-11,0.9098465993859197
4.021059433437207e-12,3.6410525096508926e-11,1.0311594793040424
4.115909510569877e-12,3.769630536603426e-11,1.1524723592221648
4.109996533288533e-12,3.885651228386082e-11,1.2737852391402877
4.079416880190866e-12,4.117329311337136e-11,1.3950981190584102
4.038949950700624e-12,4.211560142363289e-11,1.516410998976533
3.88328854140677e-12,4.214834677359741e-11,1.6377238788946555
3.80472719526416e-12,4.2884214407578203e-11,1.759036758812778
3.4875253498192763e-12,4.2201495223794914e-11,1.8803496387309009
3.3397110491580403e-12,4.195632710527142e-11,2.0016625186490233
3.1994723726597554e-12,4.2738574063516656e-11,2.122975398567146
2.7957645093167695e-12,4.2180138272861796e-11,2.2442882784852687
2.675699770517313e-12,4.0812714303041645e-11,2.3656011584033916
2.617982654272686e-12,4.05534338678403e-11,2.486914038321514
2.3694903950413617e-12,4.076326550837413e-11,2.6082269182396365
2.2340597977713696e-12,3.958927881284163e-11,2.7295397981577594
2.231341603908765e-12,3.8318124813605816e-11,2.850852678075882
2.007277334093744e-12,3.8538626102644027e-11,2.9721655579940043
1.9986431933571983e-12,3.719576946187226e-11,3.093478437912127
1.8436950491556383e-12,3.603577140691464e-11,3.21479131783025
1.8126087438880254e-12,3.613713939055773e-11,3.336104197748372
1.6806144970041619e-12,3.480285942608697e-11,3.457417077666495
1.6359374928356475e-12,3.351320603412249e-11,3.578729957584618
