mean_a_r_py,mean_a_r_total_py,mean_r
1.7058451763933396e-12,8.361835061585157e-12,0.03659621557372676
3.960452013543031e-12,2.0081837955903875e-11,0.10978864672118029
6.10523058645328e-12,3.1381469266799204e-11,0.18298107786863382
8.294752368471177e-12,4.286874710789698e-11,0.2561735090160873
9.902881725364105e-12,5.218443799424538e-11,0.32936594016354087
1.1182753158302701e-11,6.030723442969195e-11,0.40255837131099437
1.2193814656981642e-11,6.797191358005859e-11,0.4757508024584479
1.2684958225809977e-11,7.201305950624854e-11,0.5489432336059015
1.289423604914313e-11,7.758310848272884e-11,0.6221356647533549
1.2511171987438266e-11,7.575586469694631e-11,0.6953280959008086
1.2141634323551366e-11,7.725339364942889e-11,0.768520527048262
1.150854682482782e-11,7.816900423123166e-11,0.8417129581957155
1.1235066424445675e-11,7.714821005644887e-11,0.9149053893431691
1.014639521352102e-11,7.50978949939843e-11,0.9880978204906226
9.161394066381395e-12,7.530646161146456e-11,1.0612902516380762
8.852635393825333e-12,7.28353653704533e-11,1.1344826827855297
7.684539582595307e-12,6.619539723271391e-11,1.207675113932983
7.43216150002358e-12,6.956866576436835e-11,1.2808675450804365
0.0,0.0,1.3540599762278902
6.176256583930131e-12,6.534691515482298e-11,1.4272524073753439
5.791469896023375e-12,6.284127048011978e-11,1.5004448385227973
5.304094732486623e-12,6.237037814877235e-11,1.5736372696702507
4.871939484938064e-12,5.911310358479538e-11,1.6468297008177042
4.760933956861367e-12,5.692352510549407e-11,1.7200221319651579
4.249869900889492e-12,5.710402443255826e-11,1.7932145631126113
3.926789477296279e-12,5.4458326187700996e-11,1.866406994260065
3.85628043186969e-12,5.374572193931886e-11,1.9395994254075184
0.0,0.0,2.012791856554972
3.5144104952779446e-12,5.1290846029399804e-11,2.0859842877024253
3.318768351914057e-12,5.0426312629439976e-11,2.1591767188498787
