mean_a_r_py,mean_a_r_total_py,mean_r
7.633572334094344e-13,8.944198200739374e-12,0.4441666557108513
2.8144433124703824e-12,4.091658805893141e-11,1.332499967132554
2.314923614488026e-12,4.891931199133247e-11,2.2208332785542564
1.3386679800684878e-12,4.552316266287709e-11,3.109166589975959
1.037868121771806e-12,4.0667346006025636e-11,3.9974999013976618
1.3115171869672802e-12,3.685851531183669e-11,4.885833212819364
1.9735698747671664e-12,3.363925830121407e-11,5.774166524241067
2.6375327057981115e-12,3.097897359241101e-11,6.66249983566277
2.8946294612148225e-12,2.858576987149267e-11,7.550833147084472
2.873557149741215e-12,2.6073334499746478e-11,8.439166458506175
2.6947167735071343e-12,2.3825040270632678e-11,9.327499769927876
2.2899777266899787e-12,2.1699059512751855e-11,10.21583308134958
2.047443765932268e-12,1.967801799283403e-11,11.104166392771283
1.8559685750225473e-12,1.8294629988915834e-11,11.992499704192984
1.6251986388282493e-12,1.6740647075450172e-11,12.880833015614687
1.4748311526330063e-12,1.5334752106809306e-11,13.769166327036391
1.2580144347501915e-12,1.4113881157534812e-11,14.657499638458091
1.2130995968511832e-12,1.3157153695515871e-11,15.545832949879795
1.0807596571686916e-12,1.2347896543735671e-11,16.4341662613015
9.570899030171868e-13,1.1632832842847153e-11,17.3224995727232
8.896975821604589e-13,1.0749730319552917e-11,18.210832884144903
7.861179389207246e-13,9.977769746835785e-12,19.099166195566603
7.178550451630406e-13,9.70057337362783e-12,19.987499506988307
6.508375437549392e-13,8.955224716817766e-12,20.87583281841001
6.213093372113928e-13,8.62730722427732e-12,21.764166129831715
5.928739412584941e-13,8.21310171931357e-12,22.652499441253415
5.528777630454565e-13,7.980197378910166e-12,23.54083275267512
0.0,0.0,24.42916606409682
0.0,0.0,25.317499375518523
4.706254997169382e-13,6.918673746309072e-12,26.205832686940226
