gal_number,r_half,r_half_index,z_half,z_half_index,ratio,stellar_mass,T_total_mass,gas_r_half,gas_r_half_index,gas_z_half,gas_z_half_index,gas_ratio,gas_total_mass,specific_angular_mom,h1_specific_angular_mom,gas_COM,max_R
576516,0.7054498712821186,301729.0,0.17935723387693292,299661.0,0.25424518619722825,23125704704.0,26113986560.0,7.455558666570395,1841.0,0.3639514151713758,1840.0,0.04881611579334481,216650336.0,"[np.float64(4.218078045126231e-15), np.float64(4.459723828626575e-16), np.float64(3.193590472990036e-15)]","[np.float64(4.520551920965937e-14), np.float64(1.4898281612733378e-14), np.float64(1.75091392008572e-14)]","[np.float64(8594.298185725856), np.float64(13323.395889231422), np.float64(8345.268267228257)]",149.73612665085525
576517,0.6724904253059577,764.0,0.2280108821058431,768.0,0.3390544660946017,62387120.0,883811648.0,1.747685561302627,630.0,0.23218642473248347,612.0,0.13285366079206187,72694192.0,"[np.float64(1.0010461508045623e-16), np.float64(1.5369056100005205e-16), np.float64(5.464990326895894e-17)]","[np.float64(1.5101346431070507e-15), np.float64(1.8205514244344535e-15), np.float64(7.045200846527882e-16)]","[np.float64(8769.135312259541), np.float64(13426.927231462898), np.float64(8312.923649766677)]",25.775118337270765
577372,3.379562950461386,281454.0,0.3135660996048969,272049.0,0.09278303265873124,21921521664.0,49365213184.0,9.397716168957157,41818.0,0.4921267337650821,41937.0,0.05236663088322365,3167815680.0,"[np.float64(1.53434936636572e-16), np.float64(2.063876883705466e-14), np.float64(8.412341394260438e-15)]","[np.float64(3.8842624023049105e-15), np.float64(4.8836866736775505e-14), np.float64(2.2229290653451803e-14)]","[np.float64(14303.684112624776), np.float64(1422.1183466495888), np.float64(13804.104898648997)]",153.47472811868226
580035,4.8763233666508725,257730.0,0.34291489072410497,251641.0,0.07032242633236682,20569835520.0,45540646912.0,9.552894545187568,39639.0,0.5312977884566015,38839.0,0.055616419289821604,2883465984.0,"[np.float64(9.948443326523022e-15), np.float64(1.4378796437640324e-14), np.float64(1.7905300899783398e-14)]","[np.float64(2.15686223841384e-14), np.float64(3.2677572115334047e-14), np.float64(3.5379504062028976e-14)]","[np.float64(10976.011972566519), np.float64(14646.49613775005), np.float64(6227.457655183512)]",176.45924577556215
580041,,,,,,,,,,,,,,,,,
583027,4.577523878493408,244423.0,0.38436438255149197,240049.0,0.0839677504157547,19452649472.0,49269211136.0,8.42859585963773,27627.0,0.6144178269006839,27537.0,0.07289681901145184,2801179904.0,"[np.float64(9.301451485507803e-15), np.float64(9.685005320752181e-15), np.float64(1.8263787708091964e-14)]","[np.float64(2.095422683792765e-14), np.float64(2.1391713496812025e-14), np.float64(4.02216459432498e-14)]","[np.float64(12096.977096445748), np.float64(5479.1324181265645), np.float64(9732.901761779678)]",145.26510001424663
583028,,,,,,,,,,,,,,,,,
583451,4.799417241558379,50254.0,0.46045194522999117,48884.0,0.09593913636908169,3976177920.0,45483757568.0,13.855355815638793,57512.0,0.7883014940619318,57988.0,0.056895073973644295,5514558464.0,"[np.float64(8.93579985831781e-15), np.float64(1.1368552775186992e-14), np.float64(1.0222272346315815e-14)]","[np.float64(2.6562751224496314e-14), np.float64(3.3385021192357494e-14), np.float64(3.070315578021957e-14)]","[np.float64(15205.579493708177), np.float64(4814.040651095657), np.float64(8780.826889419972)]",182.67485718835076
583452,0.9011093367438856,28010.0,0.3239755972997254,27305.0,0.359529730843091,2195021824.0,9500087296.0,6.775305403474511,12006.0,0.6229780314463593,10939.0,0.09194833211900438,792654976.0,"[np.float64(2.2983780456160155e-16), np.float64(1.934399119537467e-15), np.float64(1.2259110900638422e-15)]","[np.float64(4.702169027711506e-15), np.float64(1.8948856141020658e-14), np.float64(1.1488262278361745e-14)]","[np.float64(15202.593109471009), np.float64(4765.394353004684), np.float64(8711.731494622458)]",24.16954141475442
583453,0.5406575424854311,1123.0,0.3645715323861942,1122.0,0.6743113777905322,92205216.0,663389824.0,2.185415412958337,883.0,0.5801763325370163,864.0,0.26547645317081725,95667360.0,"[np.float64(4.842289266923154e-17), np.float64(6.816065758946728e-17), np.float64(1.3117373067730758e-16)]","[np.float64(1.2430054665575728e-15), np.float64(2.0966859116632774e-15), np.float64(2.317355351709654e-16)]","[np.float64(15186.409958478273), np.float64(4793.458574596539), np.float64(8745.467795213688)]",19.3693625237474
583454,0.4469939064605209,204.0,0.26071165638402033,201.0,0.5832555044171429,15218678.0,388362048.0,0.494078451727404,142.0,0.24582827682308936,114.0,0.4975490753818975,9362137.0,"[np.float64(1.8763592226814494e-17), np.float64(1.402213437782781e-17), np.float64(1.6146570232280476e-16)]","[np.float64(8.635990451290358e-17), np.float64(1.1632672557051316e-16), np.float64(1.3412304196204214e-16)]","[np.float64(15055.436439195364), np.float64(4683.478239413338), np.float64(8699.682205313342)]",7.770191082810271
583455,0.5540867284103204,1234.0,0.24591583677793008,1229.0,0.4438219220364017,91917848.0,358533728.0,2.6514257600334306,194.0,0.2661315186032131,187.0,0.10037298521224956,20621496.0,"[np.float64(5.5262785157763696e-17), np.float64(9.897622798135354e-17), np.float64(3.276204194749313e-17)]","[np.float64(5.236320945155505e-16), np.float64(1.7086648203977466e-15), np.float64(1.3125856060048994e-16)]","[np.float64(15219.129098385594), np.float64(4806.592742363539), np.float64(8744.264632826318)]",16.656863779479764
583461,1.0124853268136156,295.0,0.29897188468385183,298.0,0.295285153044878,28740122.0,218820784.0,1.2082051715945261,1632.0,0.4392292569517728,1695.0,0.3635386334028855,70698336.0,"[np.float64(7.254308203050465e-17), np.float64(2.010601939739244e-16), np.float64(2.399383031747108e-16)]","[np.float64(1.1627536450010687e-16), np.float64(2.4554460919336044e-16), np.float64(3.043233551855487e-16)]","[np.float64(15210.950848565131), np.float64(4827.555667957989), np.float64(8804.951345794443)]",3.873283773956125
583463,,,,,,,,,,,,,,,,,
592662,3.4594104841821958,156464.0,0.28953630457012486,151143.0,0.08369527290675689,12481842176.0,39950168064.0,7.380076969980309,19523.0,0.3861784916551698,18761.0,0.05232716314829982,899397760.0,"[np.float64(6.804170733621333e-15), np.float64(1.260509232347341e-14), np.float64(1.1518592802592215e-15)]","[np.float64(1.5696652357949494e-14), np.float64(2.995704271132841e-14), np.float64(3.860522502794427e-15)]","[np.float64(6434.49841453866), np.float64(9590.67173154078), np.float64(8004.458379701903)]",147.94233888074032
592663,0.5732995242755521,3874.0,0.23433213690330626,3869.0,0.40874294671606304,305761792.0,917192192.0,2.279158280982697,547.0,0.3340588402794557,461.0,0.14657114561408202,52198320.0,"[np.float64(2.0618955874247964e-17), np.float64(3.551042433649554e-16), np.float64(6.400188160005398e-16)]","[np.float64(5.176185567938275e-16), np.float64(2.521439550349173e-15), np.float64(1.4990470955879385e-15)]","[np.float64(6372.942304357103), np.float64(9639.40210960338), np.float64(8036.2760277211955)]",15.897793405086398
592840,1.923634041981296,200372.0,0.2899957720149386,191924.0,0.15075412770105173,15605319680.0,42105929728.0,8.533288073154132,46550.0,0.5176700814475095,46583.0,0.060664784431233285,3177159680.0,"[np.float64(8.944112833356717e-15), np.float64(4.270687911621746e-15), np.float64(1.1938510808186651e-15)]","[np.float64(3.910323259570318e-14), np.float64(1.7878112977166993e-14), np.float64(7.741862248627894e-15)]","[np.float64(13916.430884201074), np.float64(4080.4604852855196), np.float64(2866.0450216071577)]",177.24477887833734
596400,3.215220150970817,56559.0,0.5777702061232542,54836.0,0.1796984899926059,4503029248.0,29856970752.0,11.055359007401549,32396.0,0.5211816358942881,32193.0,0.04714289563508138,2945520384.0,"[np.float64(9.663020845706248e-15), np.float64(1.6315457122473737e-17), np.float64(3.7758891223401725e-15)]","[np.float64(3.439637920275346e-14), np.float64(1.1781522353891727e-15), np.float64(1.3851466904449518e-14)]","[np.float64(5161.690553328671), np.float64(11971.910146880884), np.float64(9200.419417941532)]",176.65008820908807
596401,1.1166231529916713,32269.0,0.25430196020885576,31235.0,0.22774197322304007,2488482560.0,15391945728.0,7.9152946216752165,19843.0,0.47321425330431854,18585.0,0.059784793355445065,1604986368.0,"[np.float64(3.451425675734996e-15), np.float64(1.4104899542353772e-15), np.float64(3.185700229403586e-15)]","[np.float64(1.667122832388446e-14), np.float64(6.805231019875115e-15), np.float64(1.820780811072566e-14)]","[np.float64(5184.943930254963), np.float64(11984.152082309945), np.float64(8988.711868113567)]",94.64125696385562
596402,0.48769240326939317,534.0,0.19354567291446761,535.0,0.3968601348246883,40559480.0,343268800.0,0.5763784670653321,92.0,0.2787487264610192,84.0,0.4836209927832423,7659012.5,"[np.float64(7.501944423878822e-16), np.float64(9.86951936926897e-17), np.float64(2.3472384516641676e-16)]","[np.float64(4.675054169708736e-16), np.float64(4.248441058127658e-16), np.float64(1.9496865965901106e-17)]","[np.float64(5227.077575136788), np.float64(11951.445243431766), np.float64(9054.371587620928)]",20.64435725421421
596403,0.6875806447493544,185.0,0.4704278145774183,187.0,0.6841783842663351,13913896.0,84953816.0,0.708504553140327,60.0,0.08490989440080321,58.0,0.11984382319697794,8715324.0,"[np.float64(6.433454437679951e-17), np.float64(1.0816902816966545e-16), np.float64(4.081782478153239e-17)]","[np.float64(6.952859830595897e-16), np.float64(5.969980505851943e-17), np.float64(2.015892248279607e-16)]","[np.float64(5245.5128927079795), np.float64(11950.120315580943), np.float64(9291.382325108534)]",20.620929070741173
596404,0.5295405159485344,195.0,0.25855025757044575,198.0,0.488253966945891,15487807.0,59950336.0,0.4118371346318908,73.0,0.16870929221365769,65.0,0.40965050993872565,6139428.5,"[np.float64(1.0002516723204142e-17), np.float64(1.772576112267399e-16), np.float64(1.141642089523812e-17)]","[np.float64(5.667777448583314e-17), np.float64(7.871666850575275e-17), np.float64(1.0325931968767948e-16)]","[np.float64(5205.958447233788), np.float64(11978.481548924297), np.float64(8962.427310690648)]",4.645161675174011
596419,,,,,,,,,,,,,,,,,
598539,2.4389554374399656,164864.0,1.4295823310505782,164471.0,0.5861453264398838,12990287872.0,35197968384.0,3.504449915675364,5385.0,1.5667554701966109,4885.0,0.4470760056203205,253833984.0,"[np.float64(2.476428134997526e-15), np.float64(5.3952984174046526e-15), np.float64(3.884432080081885e-15)]","[np.float64(4.2090606437139545e-15), np.float64(1.0074760633491044e-14), np.float64(9.962642409698165e-15)]","[np.float64(13782.17270193433), np.float64(7080.267527506302), np.float64(2951.1323637026912)]",29257.75002193762
598540,1.301675605563763,5411.0,0.3245059613728958,5338.0,0.24929864244659514,429417216.0,2700626688.0,4.009092524708398,2543.0,0.4337657269614689,2275.0,0.1081954892006437,206052752.0,"[np.float64(2.1447913428917894e-15), np.float64(1.1009108777861897e-15), np.float64(1.0255204365973124e-15)]","[np.float64(7.70042133277122e-15), np.float64(2.794655354803009e-15), np.float64(3.4774581081984924e-15)]","[np.float64(13845.266075647582), np.float64(7089.285240703133), np.float64(55.30401119999782)]",18.974820593145417
600363,2.143121584804801,113258.0,0.31623682763122385,108897.0,0.14755897652910216,8851407872.0,33857875968.0,6.489060962638448,14920.0,0.44058339606845875,14666.0,0.06789632561709172,1110338048.0,"[np.float64(5.202590306311457e-16), np.float64(6.5319825102575935e-15), np.float64(4.744265294478358e-15)]","[np.float64(2.017590609690842e-15), np.float64(2.2649906064014063e-14), np.float64(1.5558955928851143e-14)]","[np.float64(11434.32203303637), np.float64(5748.682399879509), np.float64(6309.9252781116975)]",128.45837593708458
600364,0.817506328197049,3127.0,0.20957275883581922,3062.0,0.25635613035316407,246680928.0,1306535680.0,2.025550892600976,2202.0,0.4321370646024734,2086.0,0.2133429805101433,154923248.0,"[np.float64(7.966939953024793e-16), np.float64(8.307444201355378e-16), np.float64(2.2958409537654414e-16)]","[np.float64(2.3570611514911442e-15), np.float64(2.314436905288363e-15), np.float64(3.076075584061292e-16)]","[np.float64(11389.553456710393), np.float64(5768.532633771329), np.float64(6275.816092894982)]",11.798700003232181
600367,0.7281190556932996,267.0,0.3119852984741884,268.0,0.42848116119845614,20127300.0,24970988.0,,,,,,,"[np.float64(3.8536612178765744e-17), np.float64(1.7457043400892127e-17), np.float64(2.343452532175746e-17)]",,,7.973055606819402
602130,5.005948714594658,44210.0,1.1976834582791125,44224.0,0.23925204323154783,3705874688.0,39052615680.0,10.529976678755617,28261.0,2.065037702213869,23942.0,0.19611037756428398,1763357568.0,"[np.float64(8.223787758052872e-15), np.float64(1.0305290245414222e-14), np.float64(1.2795538536876168e-14)]","[np.float64(1.9897893526982078e-14), np.float64(2.3242295790897025e-14), np.float64(3.1955630270213235e-14)]","[np.float64(2857.593850955996), np.float64(1746.849770270786), np.float64(289.54071385425357)]",174.07507219875927
602131,0.9224968933712008,10310.0,0.24724047961138512,10134.0,0.26801226257560823,817268544.0,1854350592.0,2.823619861077261,4194.0,0.5439808783108646,3993.0,0.19265372290706523,214090976.0,"[np.float64(2.374568148153343e-16), np.float64(1.4421962705192742e-16), np.float64(1.4889210027262465e-15)]","[np.float64(9.950830329709076e-16), np.float64(9.949685078005792e-17), np.float64(4.518142815959318e-15)]","[np.float64(2883.0339484856845), np.float64(1744.5817814690172), np.float64(303.4825569633701)]",8.419396049202568
602132,0.16625269899570969,11749.0,0.0741231072862687,11510.0,0.44584603879532514,811043264.0,1357503488.0,2.7321846299672066,2187.0,0.8495829777053708,2148.0,0.3109537212042541,174603840.0,"[np.float64(8.601658285043107e-17), np.float64(3.119488458683254e-16), np.float64(3.761832418010603e-16)]","[np.float64(3.779204673223442e-16), np.float64(3.04572476803715e-15), np.float64(4.2078853879003835e-15)]","[np.float64(2864.8231611506967), np.float64(1744.4921263364047), np.float64(297.10815699528376)]",12.356284854928173
602133,0.1849743557759936,2988.0,0.08151219760616617,2963.0,0.4406675577498889,254055104.0,489291072.0,,,,,,,"[np.float64(1.1542122880143133e-17), np.float64(8.092209616681977e-18), np.float64(1.889712656729234e-17)]",,,0.6193479837874815
602653,4.6564743323531665,193935.0,0.36636393402117967,188264.0,0.07867839654471719,15373441024.0,38049087488.0,9.079196523711612,39167.0,0.4305260526250373,37961.0,0.04741895954126087,2249848832.0,"[np.float64(1.9152142103386144e-15), np.float64(6.178994504680293e-15), np.float64(2.0796970594617542e-14)]","[np.float64(3.993134992340771e-15), np.float64(1.0427199328001772e-14), np.float64(4.345683530038602e-14)]","[np.float64(7834.297151013609), np.float64(9696.100117989808), np.float64(3826.6911655030067)]",162.46246783063202
602655,,,,,,,,,,,,,,,,,
605054,1.0011067164884522,144360.0,0.17350096725778813,140847.0,0.17330916314933092,11116635136.0,29517533184.0,3.433986250199924,3765.0,0.44549187466952633,3654.0,0.12973024415679887,178252576.0,"[np.float64(2.7508955699259486e-15), np.float64(4.558642271513469e-15), np.float64(9.148045810866768e-16)]","[np.float64(1.0553368467696956e-14), np.float64(1.3050103840737379e-14), np.float64(1.1665933488937378e-15)]","[np.float64(5127.170565399342), np.float64(15486.73805449683), np.float64(4634.796537032971)]",131.4957609343857
606820,4.343992927047354,134343.0,0.5608409545250235,131458.0,0.12910724394439368,10572492800.0,39083032576.0,12.293004996037485,60032.0,0.7228580964613432,59294.0,0.05880239182318307,5656308736.0,"[np.float64(1.0421797894650879e-14), np.float64(7.846034573281799e-15), np.float64(4.069805126715484e-15)]","[np.float64(4.483033269616372e-14), np.float64(2.9503672924475576e-14), np.float64(1.3336802120685381e-14)]","[np.float64(15378.022719636485), np.float64(9259.727980526248), np.float64(992.8349185450992)]",113.44553847263053
614326,3.543237570571903,111065.0,0.4353552068065179,108341.0,0.1228693244907788,8844640256.0,30773925888.0,7.895386504021562,31131.0,0.695944117083369,29736.0,0.08814566794531031,2117364352.0,"[np.float64(9.59887182460415e-15), np.float64(8.339582377643556e-15), np.float64(5.1237703261876435e-15)]","[np.float64(2.6745753576249737e-14), np.float64(1.7407175470736913e-14), np.float64(1.2034948422104607e-14)]","[np.float64(11322.089618420656), np.float64(6938.779549259976), np.float64(4112.376484675026)]",174.252850477999
614327,,,,,,,,,,,,,,,,,
614328,,,,,,,,,,,,,,,,,
619223,4.518460824100682,103945.0,0.40291866281999933,100665.0,0.08917166232158115,8121715200.0,28025530368.0,8.640159670655875,35148.0,0.5140206599753552,34431.0,0.05949203250503539,2671905280.0,"[np.float64(2.1487434066972576e-15), np.float64(1.5305686874821498e-14), np.float64(6.5739408376118864e-15)]","[np.float64(4.103562171493226e-15), np.float64(3.482446370716189e-14), np.float64(1.2852727968854552e-14)]","[np.float64(7835.050543787395), np.float64(833.0797226197823), np.float64(15900.200632620374)]",107.55543351175713
619224,0.5252932222537485,352.0,0.2135315979219586,353.0,0.4064998154855497,25651952.0,119017072.0,0.40219482951122204,36.0,0.17912201053206245,41.0,0.44536129604088953,2706956.5,"[np.float64(6.0177109721702614e-18), np.float64(8.424593117308185e-17), np.float64(7.142083328130473e-17)]","[np.float64(1.2058072418376493e-16), np.float64(1.2320216314961285e-16), np.float64(6.018508597580062e-17)]","[np.float64(7879.267075093911), np.float64(813.6369144987809), np.float64(15847.091246229962)]",17.244547477548043
620172,4.97405068659568,36416.0,0.8881679283176913,35896.0,0.17856028904393165,2912909056.0,34754265088.0,8.67378911455946,31975.0,1.6418332049613469,29368.0,0.18928673308478694,2491795968.0,"[np.float64(1.2510199617923165e-14), np.float64(2.8334115712484072e-15), np.float64(2.196326289864278e-15)]","[np.float64(3.180409564919302e-14), np.float64(8.132662605983331e-15), np.float64(9.557082485959938e-17)]","[np.float64(12034.25038164778), np.float64(5795.355552062046), np.float64(5572.806880912205)]",139.10154564035116
620173,0.3115018377533135,3659.0,0.19323032980442137,3662.0,0.6203184263633319,309099584.0,899726784.0,2.2309631533981245,1202.0,0.6218190562604767,1312.0,0.2787222439390556,77262712.0,"[np.float64(9.403321844382314e-17), np.float64(3.2652429292166607e-18), np.float64(6.075758960587036e-17)]","[np.float64(1.1962421626399949e-15), np.float64(1.268908484418812e-16), np.float64(1.1611431216761884e-15)]","[np.float64(12033.722603292073), np.float64(5786.881314846132), np.float64(5564.194938979699)]",6.6814331854556865
621409,6.202570599931459,67360.0,0.5429997427886761,65487.0,0.08754430667740831,5439725568.0,27442245632.0,10.55288466882104,43979.0,0.49889362860663644,43955.0,0.04727556912288064,3543026176.0,"[np.float64(1.4854662292753897e-14), np.float64(3.3130471391064038e-15), np.float64(1.1741568662751322e-14)]","[np.float64(3.1476564307135624e-14), np.float64(6.761486656405722e-15), np.float64(2.4791133797978397e-14)]","[np.float64(9071.782377852185), np.float64(4229.025084835115), np.float64(15048.086098846114)]",122.33409413228453
621410,0.6299561467522874,4768.0,0.20632950358571184,4789.0,0.32752994736131236,381343264.0,1442039040.0,1.2099994910031207,516.0,0.2596643609376134,563.0,0.21459873567578527,26093174.0,"[np.float64(2.666860802703763e-16), np.float64(3.1832483296760596e-16), np.float64(1.4737333625355153e-16)]","[np.float64(1.0358896098884784e-15), np.float64(1.6506001871261294e-15), np.float64(9.579974180590117e-16)]","[np.float64(9127.35731380257), np.float64(4140.986758691342), np.float64(15270.158468305928)]",25.783735833227514
621413,1.1222131405706066,466.0,0.2710471152210536,461.0,0.24152908696402853,44467236.0,222850480.0,1.0706166590680755,1032.0,0.37136184978277453,975.0,0.34686724387982965,38959008.0,"[np.float64(2.281153679246509e-16), np.float64(1.2478268755240362e-16), np.float64(1.7927723295008388e-16)]","[np.float64(3.2351126322125935e-16), np.float64(8.734347910971296e-17), np.float64(1.920802819501989e-16)]","[np.float64(9068.999668142764), np.float64(4220.015587896455), np.float64(15041.467103274019)]",4.977113786965163
625545,2.6395518592971965,15849.0,0.4204097987396834,15329.0,0.1592731725496847,1263136256.0,16675045376.0,6.474121251058299,8988.0,0.4216568535551135,8832.0,0.06512958858875047,800890240.0,"[np.float64(5.102741459866975e-15), np.float64(1.9419937435129163e-15), np.float64(2.6984561881485434e-15)]","[np.float64(1.322099679237172e-14), np.float64(6.246221514541949e-15), np.float64(6.721320265150054e-15)]","[np.float64(10905.7298458087), np.float64(7646.184655665859), np.float64(3424.8185391368065)]",134.79554642323473
625546,2.8389701797392015,8181.0,0.3074440971076289,7971.0,0.10829423264173625,672185728.0,3953883648.0,4.7607264208648274,8420.0,0.3900165873778041,7287.0,0.08192375551522538,590959552.0,"[np.float64(6.818248575091684e-16), np.float64(6.487232919897376e-15), np.float64(1.113907689031875e-15)]","[np.float64(2.4128057058849405e-15), np.float64(1.1859806655244921e-14), np.float64(2.3180987223021018e-15)]","[np.float64(10881.318198380186), np.float64(7681.011331901124), np.float64(3393.229841615909)]",16.841980773868475
625547,0.8986599491798762,4375.0,0.24905594190859762,4336.0,0.27714147285175883,320378944.0,3467993344.0,4.722106512184754,2198.0,0.3057386374134998,2210.0,0.06474623912539516,317165248.0,"[np.float64(1.3580393928767519e-15), np.float64(5.522158774357784e-16), np.float64(4.243228097864701e-16)]","[np.float64(8.373612698420566e-15), np.float64(2.647050796397025e-15), np.float64(2.6681129079378377e-15)]","[np.float64(10935.524979401074), np.float64(7612.77640033213), np.float64(3547.077001272962)]",22.73034941665896
625548,1.07257795227693,1919.0,0.26045159182420036,1884.0,0.24282765767401684,145401520.0,1853757312.0,3.52215567929042,776.0,0.2168213667484146,746.0,0.06155927973975751,87518368.0,"[np.float64(2.8383963617283457e-16), np.float64(1.1208399171310516e-15), np.float64(1.9575269950456137e-15)]","[np.float64(1.5604634374513666e-15), np.float64(3.89932561359008e-15), np.float64(5.858047133019956e-15)]","[np.float64(10976.750313712022), np.float64(7582.366007836915), np.float64(3390.725855093395)]",27.861252805498292
625549,0.3142502528750236,1262.0,0.14732349274372075,1256.0,0.46880946441850874,86722712.0,724601984.0,0.5908812982421372,103.0,0.29459810310808987,103.0,0.498574085835031,8601819.0,"[np.float64(5.187650431216371e-16), np.float64(2.270228801132028e-16), np.float64(2.348764169061867e-16)]","[np.float64(3.7692845150588013e-16), np.float64(4.642748612033428e-16), np.float64(8.754135090400676e-17)]","[np.float64(10983.16648447275), np.float64(7668.3372601616275), np.float64(3553.319856670884)]",24.056204926454722
625558,0.32658568216394995,211.0,0.14039612039330127,211.0,0.4298906169524625,16268634.0,25754186.0,0.5744854102088118,74.0,0.15674984405720727,78.0,0.2728526108265002,5786358.5,"[np.float64(1.9056341536886412e-17), np.float64(7.036469983140172e-19), np.float64(3.396748891602764e-17)]","[np.float64(2.9557663550703144e-17), np.float64(9.098759153474168e-18), np.float64(1.5990235665198147e-16)]","[np.float64(10973.313582151624), np.float64(7584.473964309646), np.float64(3390.509724764742)]",1.4465176405656721
626052,4.901542358807603,68167.0,0.3684485047734545,66295.0,0.07516991138746107,5432842752.0,26216058880.0,8.916888217365388,37281.0,0.5043506622602119,36746.0,0.05656128572723421,2732953600.0,"[np.float64(1.3632402111607469e-14), np.float64(1.971480406794567e-15), np.float64(1.1571690698576442e-14)]","[np.float64(2.1300150113182752e-14), np.float64(1.5360953841706974e-15), np.float64(1.9480807316436844e-14)]","[np.float64(7925.966089935498), np.float64(1228.5509086046934), np.float64(7823.527269724185)]",113.01080350401115
626053,0.5419831093037863,288.0,0.24871894040991807,277.0,0.45890533513011916,20268502.0,30432860.0,0.20975101166848095,1.0,0.07814411037562058,1.0,0.3725565362189059,215826.65625,"[np.float64(8.742970227010881e-17), np.float64(4.1271435768661065e-17), np.float64(7.767054654794534e-17)]","[np.float64(3.807213680930928e-17), np.float64(3.62569482814844e-17), np.float64(6.644286919264781e-17)]","[np.float64(7985.836767577981), np.float64(1302.5847327236283), np.float64(7841.254430804798)]",5.91739748173145
626055,0.4082850927986821,407.0,0.1505835852547757,405.0,0.3688196995451551,30085240.0,105169512.0,1.6223831477006778,332.0,0.40626130523109044,387.0,0.25041021031737426,26831906.0,"[np.float64(1.208737594066845e-16), np.float64(7.510236110239382e-17), np.float64(2.3434297135849696e-16)]","[np.float64(4.65019089321212e-16), np.float64(3.8668671412667736e-16), np.float64(9.560986838918166e-16)]","[np.float64(7927.303376206597), np.float64(1228.9524259833083), np.float64(7824.979105946722)]",4.556629083491154
633437,1.3655938615341006,109238.0,0.27944776796553794,106615.0,0.2046346105068222,8455510528.0,18678214656.0,2.942518205883397,2194.0,0.21257709396002905,2127.0,0.07224325529575086,104048176.0,"[np.float64(3.157336193328488e-15), np.float64(1.3964473711134814e-15), np.float64(3.3727853302915474e-15)]","[np.float64(9.058513063255461e-15), np.float64(3.0184969616495935e-15), np.float64(8.307924228823849e-15)]","[np.float64(9602.778892024307), np.float64(12751.955506559294), np.float64(3487.126736124855)]",143.59723447067068
633726,5.802862853802565,48662.0,0.6491213183561567,47633.0,0.11186225397879139,3912914688.0,24335648768.0,11.21952543447937,32708.0,0.6104132468603952,33155.0,0.054406333888641946,3548241152.0,"[np.float64(1.446431755051356e-14), np.float64(8.246415648791238e-15), np.float64(7.82459953522272e-16)]","[np.float64(3.286574446420063e-14), np.float64(1.8405344027040766e-14), np.float64(8.303142444144508e-16)]","[np.float64(7301.170379161365), np.float64(8734.796766798372), np.float64(1743.523583177402)]",120.66565673269815
633727,1.1472754298842005,6230.0,0.34517642059480874,6147.0,0.30086621887269815,495340192.0,2359199232.0,2.1664444130687706,2390.0,0.3951601439724921,2369.0,0.18240031527637832,188605504.0,"[np.float64(5.547410808172764e-16), np.float64(8.010504478208124e-16), np.float64(1.0437380060966439e-15)]","[np.float64(1.653858635236794e-15), np.float64(1.420904680088106e-15), np.float64(3.4598734023432156e-15)]","[np.float64(7167.238888253421), np.float64(8661.03396093745), np.float64(1664.4020281555556)]",29.807187913285635
633728,0.8553929104352062,283.0,0.3553262001739978,286.0,0.4153953064600631,21612896.0,86530896.0,0.40428095797320673,36.0,0.14571183942291197,41.0,0.3604222176414474,3002476.25,"[np.float64(7.05175856856064e-17), np.float64(2.566872225519335e-16), np.float64(2.891649871855944e-16)]","[np.float64(5.590384763486723e-17), np.float64(8.02993997547073e-17), np.float64(9.509790520893448e-17)]","[np.float64(7254.5261268943495), np.float64(8728.770769001047), np.float64(1753.4890173732326)]",10.17329720164679
633730,0.7114883593920144,229.0,0.35238771321689016,222.0,0.49528247168796236,17121728.0,26021266.0,1.6916917150327697,3.0,0.679585143247392,2.0,0.401719259607669,362727.46875,"[np.float64(7.172253368385195e-17), np.float64(2.6882081286060117e-17), np.float64(3.178473506772533e-17)]","[np.float64(5.423422220282696e-16), np.float64(3.555910739653929e-17), np.float64(4.0073943172118665e-16)]","[np.float64(7309.129716669415), np.float64(8751.880731315421), np.float64(1738.480256179619)]",3.516490790471724
633733,0.39685526732085874,315.0,0.25231030868827137,317.0,0.6357741208567044,24464304.0,26707080.0,0.2534642117056863,13.0,0.975356525572158,14.0,3.8481035212367876,1907107.375,"[np.float64(1.2510262466149767e-17), np.float64(4.709644826651244e-18), np.float64(1.0576126058782382e-18)]","[np.float64(6.114079553864693e-17), np.float64(1.800470362716037e-17), np.float64(3.919816956347205e-17)]","[np.float64(7301.614168491536), np.float64(8726.287075330403), np.float64(1747.5901525287973)]",1.7540968362761822
634283,4.342810617420701,59729.0,0.4284293194108246,58930.0,0.09865254489620802,4748541952.0,24121694208.0,10.331225476332115,13204.0,0.43737685206167753,12079.0,0.042335427976445544,1162022656.0,"[np.float64(9.036276209025132e-16), np.float64(1.4142725066994032e-14), np.float64(2.9949796103770763e-16)]","[np.float64(3.5148283608220604e-15), np.float64(3.847260342941109e-14), np.float64(1.1571199075918614e-15)]","[np.float64(15549.836144864059), np.float64(4844.997626201122), np.float64(4488.721537878785)]",110.39393509251991
