,bincenters,v_obs,v_bar,v_tot
27,18.929664717958303,8.225138138671823e-15,136416.26402632068,250699.60826748278
28,19.61801616224769,8.240465245367832e-15,135272.95447674525,250361.7890695486
29,20.306367606537087,8.28212339069952e-15,134217.68839728326,250112.69606769082
30,20.994719050826482,8.32433249115885e-15,133133.14289660976,249815.8779395931
31,21.68307049511587,8.349883064385725e-15,132134.098870534,249574.82729586796
32,22.371421939405266,8.350984240828334e-15,131142.52698331448,249364.01860379803
33,23.059773383694655,8.332716747681853e-15,130209.1234004,249042.79154621935
34,23.74812482798405,8.30555186666614e-15,129286.38493873764,248762.80083080844
35,24.436476272273445,8.334998213937582e-15,128280.99446201889,248353.9741778996
36,25.124827716562834,8.331760020811974e-15,127265.04577835187,247992.7941758047
37,25.81317916085223,8.299809826587788e-15,126330.26373939934,247602.27494388758
38,26.501530605141625,8.36821543275392e-15,125445.47350952354,247225.6942305942
39,27.189882049431013,8.399749624542665e-15,124459.89214129267,246774.3341334627
40,27.87823349372041,8.370071521578193e-15,123411.91627229324,246326.10429091123
41,28.566584938009797,8.22698599837342e-15,122385.71571977207,245871.536268584
42,29.254936382299192,8.124622321109828e-15,121432.75847755282,245491.48257762802
43,29.943287826588588,8.093592730403163e-15,120557.92837995492,245028.13705104514
44,30.631639270877976,8.177078952208356e-15,119737.12295481701,244598.62969100606
45,31.31999071516737,8.174160614426356e-15,118890.47528838678,244163.36068740088
46,32.00834215945676,8.074634617742953e-15,118029.62684922248,243718.9748130353
47,32.696693603746155,7.972509195178191e-15,117202.12002924098,243242.93955115543
48,33.38504504803555,7.960386210420245e-15,116459.8993107071,242817.98037857588
49,34.073396492324946,7.980281559354722e-15,115759.88154085219,242385.46467871655
50,34.761747936614334,7.952408704154241e-15,115191.07988106534,242018.50902508193
51,35.45009938090372,7.972721771346974e-15,114580.10020614149,241655.21917187516
52,36.13845082519312,7.978326164252163e-15,113961.17708075828,241299.3038438851
53,36.82680226948251,7.997299354741427e-15,113267.96248065251,240868.91917258117
54,37.51515371377191,8.00441024922295e-15,112546.884475479,240435.47053547017
55,38.2035051580613,7.935930401578179e-15,111789.96727303174,239993.78232156733
56,38.89185660235069,7.867674547687501e-15,111022.28411508346,239547.9426714565
57,39.58020804664008,7.846854735395382e-15,110291.96107409068,239108.19269392922
58,40.268559490929476,7.849088728509227e-15,109564.26145052156,238646.78280887095
59,40.95691093521887,7.850402204293126e-15,108854.31726809726,238190.5268394506
60,41.64526237950827,7.866758920000748e-15,108144.56323277578,237712.69084321585
61,42.333613823797656,7.879498376507685e-15,107413.21357168916,237226.00560506582
62,43.021965268087044,7.66412116913122e-15,106678.1788751049,236695.81031642196
63,43.71031671237644,7.75394569162141e-15,105966.93548716049,236220.02103969108
64,44.398668156665835,7.79304100949705e-15,105234.49230946496,235712.62942495773
65,45.08701960095523,7.814122409556832e-15,104511.41833797623,235191.43027208454
66,45.77537104524462,7.815110380141477e-15,103793.9570709791,234702.83859852084
67,46.46372248953401,7.728600674152944e-15,103087.54845842892,234227.91462455498
68,47.1520739338234,7.595891569511045e-15,102384.16737014994,233729.22277997754
69,47.8404253781128,7.544462873446726e-15,101687.7388176356,233242.84007346674
70,48.52877682240219,7.557594023626651e-15,101003.30200799703,232763.475353874
71,49.21712826669158,7.564219829783233e-15,100332.22937374731,232316.68836131808
72,49.90547971098098,7.582447268996053e-15,99671.76289868233,231865.9216946725
73,50.593831155270365,7.630845614077066e-15,99020.80699416934,231442.82643084764
74,51.28218259955976,7.699016480737864e-15,98379.73247541713,231033.79950442485
75,51.970534043849156,7.742537579175018e-15,97747.13343103041,230629.3059961971
76,52.65888548813855,0.0,0.0,0.0
77,53.34723693242794,0.0,0.0,0.0
78,54.03558837671733,0.0,0.0,0.0
79,54.723939821006724,0.0,0.0,0.0
80,55.41229126529612,0.0,0.0,0.0
81,56.100642709585514,0.0,0.0,0.0
82,56.7889941538749,0.0,0.0,0.0
83,57.47734559816429,0.0,0.0,0.0
84,58.16569704245369,0.0,0.0,0.0
85,58.85404848674308,0.0,0.0,0.0
86,59.54239993103248,0.0,0.0,0.0
87,60.230751375321866,0.0,0.0,0.0
88,60.91910281961126,0.0,0.0,0.0
89,61.60745426390065,0.0,0.0,0.0
90,62.295805708190045,0.0,0.0,0.0
91,62.98415715247944,0.0,0.0,0.0
92,63.672508596768836,0.0,0.0,0.0
93,64.36086004105823,0.0,0.0,0.0
94,65.04921148534761,0.0,0.0,0.0
95,65.73756292963701,0.0,0.0,0.0
96,66.4259143739264,0.0,0.0,0.0
97,67.1142658182158,0.0,0.0,0.0
98,67.80261726250518,0.0,0.0,0.0
99,68.49096870679458,0.0,0.0,0.0
100,69.17932015108397,0.0,0.0,0.0
101,69.86767159537337,0.0,0.0,0.0
102,70.55602303966276,0.0,0.0,0.0
103,71.24437448395216,0.0,0.0,0.0
104,71.93272592824154,0.0,0.0,0.0
105,72.62107737253093,0.0,0.0,0.0
106,73.30942881682033,0.0,0.0,0.0
107,73.99778026110972,0.0,0.0,0.0
108,74.68613170539912,0.0,0.0,0.0
109,75.3744831496885,0.0,0.0,0.0
110,76.0628345939779,0.0,0.0,0.0
111,76.75118603826729,0.0,0.0,0.0
112,77.43953748255669,0.0,0.0,0.0
113,78.12788892684608,0.0,0.0,0.0
114,78.81624037113548,0.0,0.0,0.0
115,79.50459181542486,0.0,0.0,0.0
116,80.19294325971426,0.0,0.0,0.0
117,80.88129470400365,0.0,0.0,0.0
118,81.56964614829305,0.0,0.0,0.0
119,82.25799759258244,0.0,0.0,0.0
120,82.94634903687182,0.0,0.0,0.0
121,83.63470048116122,0.0,0.0,0.0
122,84.32305192545061,0.0,0.0,0.0
123,85.01140336974001,0.0,0.0,0.0
124,85.6997548140294,0.0,0.0,0.0
125,86.3881062583188,0.0,0.0,0.0
126,87.07645770260818,0.0,0.0,0.0
127,87.76480914689758,0.0,0.0,0.0
128,88.45316059118697,0.0,0.0,0.0
129,89.14151203547637,0.0,0.0,0.0
130,89.82986347976575,0.0,0.0,0.0
131,90.51821492405514,0.0,0.0,0.0
132,91.20656636834454,0.0,0.0,0.0
133,91.89491781263393,0.0,0.0,0.0
134,92.58326925692333,0.0,0.0,0.0
135,93.27162070121273,0.0,0.0,0.0
136,93.9599721455021,0.0,0.0,0.0
137,94.6483235897915,0.0,0.0,0.0
138,95.3366750340809,0.0,0.0,0.0
139,96.0250264783703,0.0,0.0,0.0
140,96.71337792265969,0.0,0.0,0.0
141,97.40172936694907,0.0,0.0,0.0
142,98.09008081123847,0.0,0.0,0.0
143,98.77843225552786,0.0,0.0,0.0
144,99.46678369981726,0.0,0.0,0.0
145,100.15513514410665,0.0,0.0,0.0
146,100.84348658839605,0.0,0.0,0.0
147,101.53183803268543,0.0,0.0,0.0
148,102.22018947697482,0.0,0.0,0.0
149,102.90854092126422,0.0,0.0,0.0
